Slovo;Pád;Slovo2;Pád2
mňa;akuzatív;;akuzatív
hnevať;;;
.;;;
Veľmi;;;
sa;;;
za;;;
to;akuzatív;;akuzatív
hanbím;;;
.;;;
“;;;
Zaujalo;;;
ma;akuzatív;;akuzatív
to;nominatív;;nominatív
!;;;
“;;;
povedala;;;
so;;;
smiechom;inštrumentál;;inštrumentál
Jazmína;nominatív;;nominatív
.;;;
“;;;
Bol;;;
to;nominatív;;nominatív
vynikajúci;nominatív;;nominatív
nápad;nominatív;;nominatív
.;;;
“;;;
Odmlčala;;;
sa;;;
.;;;
Jazmína;nominatív;;nominatív
si;;;
vzdychla;;;
.;;;
Musím;;;
ti;datív;;datív
nejako;;;
pomôcť;;;
,;;;
Omar;nominatív;;nominatív
.;;;
“;;;
Sľúbil;;;
mi;datív;;datív
to;akuzatív;;akuzatív
.;;;
“;;;
“;;;
Takže;;;
týmto;inštrumentál;;inštrumentál
ťa;akuzatív;;akuzatív
odmietam;;;
.;;;
“;;;
Omar;nominatív;;nominatív
sa;;;
zasmial;;;
od;;;
ucha;genitív;;genitív
k;;;
uchu;datív;;datív
.;;;
“;;;
Si;;;
výnimočné;nominatív;;nominatív
dievča;nominatív;;nominatív
,;;;
Jazmína;nominatív;;nominatív
.;;;
“;;;
Omar;nominatív;;nominatív
prikývol;;;
a;;;
usmial;;;
sa;;;
.;;;
“;;;
Aký;nominatív;;nominatív
milý;nominatív;;nominatív
chlapec;nominatív;;nominatív
to;akuzatív;;
býval;;;
.;;;
“;;;
“;;;
Obávam;;;
sa;;;
,;;;
že;;;
ten;nominatív;;nominatív
chlapec;nominatív;;nominatív
sa;;;
nikdy;;;
neožení;;;
.;;;
“;;;
Neviem;;;
,;;;
otec;nominatív;;nominatív
.;;;
Sláva;nominatív;;nominatív
a;;;
bohatstvo;nominatív;;nominatív
Aladin;nominatív;;nominatív
držal;;;
špajľu;akuzatív;;akuzatív
horúcej;genitív;;genitív
pečenej;genitív;;genitív
jahňaciny;genitív;;genitív
,;;;
ktorú;akuzatív;;akuzatív
ukradol;;;
zo;;;
stánku;genitív;;genitív
.;;;
Aladin;nominatív;;nominatív
hodil;;;
Rasoulovi;datív;;datív
horúcu;akuzatív;;akuzatív
špajľu;akuzatív;;akuzatív
a;;;
ten;nominatív;;nominatív
ju;akuzatív;;akuzatív
bez;;;
rozmýšľania;genitív;;genitív
chytil;;;
.;;;
Vtom;;;
zbadal;;;
Aladin;nominatív;;nominatív
pred;;;
sebou;inštrumentál;;inštrumentál
jasnovidca;akuzatív;;akuzatív
.;;;
Aladin;nominatív;;nominatív
si;;;
všimol;;;
dve;akuzatív;;akuzatív
veľké;akuzatív;;akuzatív
mosadzné;akuzatív;;akuzatív
vázy;akuzatív;;akuzatív
.;;;
Strážca;nominatív;;nominatív
prižmúril;;;
oči;akuzatív;;akuzatív
a;;;
poobzeral;;;
sa;;;
dookola;;;
.;;;
“;;;
Dám;;;
si;;;
na;;;
teba;akuzatív;;akuzatív
dobrý;akuzatív;;akuzatív
pozor;akuzatív;;akuzatív
!;;;
“;;;
“;;;
Neďakujte;;;
.;;;
Cítil;;;
som;;;
,;;;
že;;;
sa;;;
to;nominatív;;nominatív
takto;;;
skončí;;;
.;;;
To;nominatív;;nominatív
je;;;
osud;nominatív;;akuzatív
.;;;
“;;;
Aladin;nominatív;;nominatív
žmurkol;;;
na;;;
Abua;akuzatív;;akuzatív
.;;;
“;;;
Naozaj;;;
chceš;;;
poznať;;;
svoju;akuzatív;;akuzatív
budúcnosť;akuzatív;;akuzatív
,;;;
Aladin;nominatív;;nominatív
?;;;
“;;;
spýtal;;;
sa;;;
.;;;
“;;;
Tak;;;
ti;datív;;datív
teda;;;
prezradím;;;
,;;;
aká;nominatív;;nominatív
budúcnosť;nominatív;;nominatív
ťa;akuzatív;;akuzatív
čaká;;;
,;;;
“;;;
odvetil;;;
Abdullah;nominatív;;nominatív
.;;;
“;;;
Vidím;;;
,;;;
že;;;
ťa;akuzatív;;akuzatív
čaká;;;
veľmi;;;
dobrá;nominatív;;nominatív
budúcnosť;nominatív;;nominatív
.;;;
Vidím;;;
niekoho;akuzatív;;akuzatív
veľkého;akuzatív;;akuzatív
a;;;
modrého;akuzatív;;akuzatív
.;;;
To;nominatív;;nominatív
nič;nominatív;;nominatív
.;;;
Niekedy;;;
sú;;;
moje;nominatív;;nominatív
znamenia;nominatív;;nominatív
klamné;nominatív;;nominatív
.;;;
“;;;
Zrazu;;;
zažmurkal;;;
a;;;
prekvapene;;;
na;;;
oboch;akuzatív;;akuzatív
pozrel;;;
.;;;
“;;;
Vidím;;;
budúcnosť;akuzatív;;akuzatív
,;;;
v;;;
ktorej;lokál;;lokál
budeš;;;
neuveriteľne;;;
bohatý;nominatív;;nominatív
a;;;
mocný;nominatív;;nominatív
.;;;
Zažiješ;;;
neuveriteľné;akuzatív;;akuzatív
dobrodružstvá;akuzatív;;akuzatív
.;;;
“;;;
To;nominatív;;nominatív
je;;;
dobre;;;
,;;;
ale;;;
dúfam;;;
,;;;
že;;;
najprv;;;
budem;;;
bohatý;nominatív;;nominatív
a;;;
mocný;nominatív;;nominatív
.;;;
“;;;
Oprel;;;
sa;;;
dozadu;;;
a;;;
zavrel;;;
oči;akuzatív;;akuzatív
.;;;
“;;;
Zdá;;;
sa;;;
,;;;
že;;;
sa;;;
vracia;;;
váš;nominatív;;nominatív
priateľ;nominatív;;nominatív
.;;;
Sprevádzali;;;
ho;akuzatív;;akuzatív
ďalší;nominatív;;nominatív
štyria;nominatív;;nominatív
strážcovia;nominatív;;nominatív
s;;;
vytasenými;inštrumentál;;inštrumentál
mečmi;inštrumentál;;inštrumentál
.;;;
“;;;
Vstávaj;;;
!;;;
“;;;
“;;;
Čo;akuzatív;;akuzatív
som;;;
spravil;;;
?;;;
“;;;
spýtal;;;
sa;;;
Abdullah;nominatív;;nominatív
.;;;
Siahol;;;
mu;datív;;datív
do;;;
vrecka;genitív;;genitív
na;;;
šatách;lokál;;lokál
a;;;
keď;;;
vytiahol;;;
ruku;akuzatív;;akuzatív
,;;;
mal;;;
na;;;
dlani;lokál;;lokál
veľký;akuzatív;;akuzatív
červený;akuzatív;;akuzatív
rubín;akuzatív;;akuzatív
.;;;
“;;;
Práve;;;
som;;;
dostal;;;
na;;;
teba;akuzatív;;akuzatív
sťažnosť;akuzatív;;akuzatív
.;;;
“;;;
Abdullah;nominatív;;nominatív
bol;;;
zaskočený;nominatív;;nominatív
.;;;
Nuž;;;
som;;;
sa;;;
rozhodol;;;
,;;;
prirodzene;;;
,;;;
že;;;
ten;nominatív;;nominatív
rubín;nominatív;;nominatív
zmizne;;;
z;;;
jeho;genitív;;genitív
vrecka;genitív;;genitív
a;;;
zjaví;;;
sa;;;
v;;;
mojom;lokál;;lokál
.;;;
“;;;
Predpovedanie;nominatív;;nominatív
budúcnosti;genitív;;genitív
môže;;;
byť;;;
niekdy;;;
zradné;nominatív;;nominatív
.;;;
“;;;
Koberec;nominatív;;nominatív
,;;;
krištáľová;nominatív;;nominatív
guľa;nominatív;;nominatív
a;;;
niekoľko;nominatív;;genitív
pomôcok;genitív;;genitív
na;;;
čarovanie;akuzatív;;akuzatív
.;;;
Gule;akuzatív;;nominatív
na;;;
žonglovanie;akuzatív;;akuzatív
.;;;
“;;;
Pripadá;;;
mi;datív;;datív
to;nominatív;;nominatív
najmenej;;;
nebezpečné;nominatív;;nominatív
.;;;
“;;;
Skôr;;;
či;;;
neskôr;;;
sa;;;
Abdullah;nominatív;;nominatív
vráti;;;
,;;;
ale;;;
dovtedy;;;
sa;;;
na;;;
Aladina;akuzatív;;akuzatív
usmialo;;;
šťastie;nominatív;;nominatív
.;;;
Aladin;nominatív;;nominatív
sa;;;
prehrabával;;;
v;;;
starej;lokál;;lokál
truhlici;lokál;;lokál
.;;;
Našiel;;;
prastarý;akuzatív;;akuzatív
turban;akuzatív;;akuzatív
a;;;
knihu;akuzatív;;akuzatív
.;;;
Aladin;nominatív;;nominatív
sa;;;
zatiaľ;;;
usadil;;;
so;;;
skríženými;inštrumentál;;inštrumentál
nohami;inštrumentál;;inštrumentál
pred;;;
krištáľovou;inštrumentál;;inštrumentál
guľou;inštrumentál;;inštrumentál
.;;;
Prižmúril;;;
oči;akuzatív;;akuzatív
.;;;
Abu;nominatív;;nominatív
pokrčil;;;
plecami;inštrumentál;;inštrumentál
,;;;
tváril;;;
sa;;;
trochu;;;
pochybovačne;;;
.;;;
Nik;nominatív;;nominatív
sa;;;
však;;;
nezastavil;;;
.;;;
Rozhodol;;;
sa;;;
,;;;
že;;;
svoju;akuzatív;;akuzatív
ponuku;akuzatív;;akuzatív
vylepší;;;
.;;;
“;;;
U;;;
nás;genitív;;genitív
budete;;;
zaručene;;;
spokojní;nominatív;;nominatív
,;;;
inak;;;
vám;datív;;datív
vrátime;;;
peniaze;akuzatív;;akuzatív
!;;;
“;;;
kričal;;;
.;;;
Abu;nominatív;;nominatív
na;;;
neho;akuzatív;;
neveriacky;;;
pozrel;;;
.;;;
“;;;
To;nominatív;;nominatív
nemôže;;;
uškodiť;;;
,;;;
“;;;
povedal;;;
Aladin;nominatív;;nominatív
.;;;
Zrazu;;;
si;;;
Aladin;nominatív;;nominatív
uvedomil;;;
,;;;
že;;;
na;;;
neho;akuzatív;;
so;;;
záujmom;inštrumentál;;inštrumentál
hľadí;;;
vysoký;nominatív;;nominatív
,;;;
vážny;nominatív;;nominatív
a;;;
trochu;;;
zavalitý;nominatív;;nominatív
mladík;nominatív;;nominatív
.;;;
Aladin;nominatív;;nominatív
štuchol;;;
Abua;akuzatív;;akuzatív
.;;;
“;;;
Tam;;;
je;;;
,;;;
“;;;
zašepkal;;;
.;;;
Mladík;nominatív;;nominatív
sa;;;
zapýril;;;
.;;;
Mal;;;
hlboký;akuzatív;;akuzatív
vážny;akuzatív;;akuzatív
hlas;akuzatív;;akuzatív
.;;;
“;;;
V;;;
poslednom;lokál;;lokál
čase;lokál;;lokál
uvažujem;;;
často;;;
o;;;
svojej;lokál;;lokál
budúcnosti;lokál;;lokál
.;;;
“;;;
Abu;nominatív;;nominatív
položil;;;
na;;;
zem;akuzatív;;akuzatív
pred;;;
mladého;akuzatív;;akuzatív
muža;akuzatív;;akuzatív
vankúš;akuzatív;;akuzatív
.;;;
“;;;
Volám;;;
sa;;;
.;;;
.;;;
.;;;
“;;;
Vtom;;;
sa;;;
mladík;nominatív;;nominatív
zháčil;;;
.;;;
“;;;
Počkajte;;;
.;;;
“;;;
Počkajte;;;
.;;;
Voláte;;;
sa;;;
.;;;
.;;;
.;;;
Volám;;;
sa;;;
Kalif;nominatív;;nominatív
.;;;
“;;;
Aladin;nominatív;;nominatív
si;;;
vzdychol;;;
,;;;
odľahlo;;;
mu;datív;;datív
,;;;
že;;;
mal;;;
tentoraz;;;
šťastie;akuzatív;;akuzatív
.;;;
Spočiatku;;;
nevidel;;;
nič;akuzatív;;akuzatív
.;;;
Abu;nominatív;;nominatív
sa;;;
zamračil;;;
a;;;
poodišiel;;;
nabok;;;
od;;;
krištáľovej;genitív;;genitív
gule;genitív;;genitív
.;;;
Aladin;nominatív;;nominatív
sa;;;
opäť;;;
sústredil;;;
.;;;
Aladin;nominatív;;nominatív
chvíľu;akuzatív;;
uvažoval;;;
.;;;
Akú;akuzatív;;akuzatív
budúcnosť;akuzatív;;akuzatív
by;;;
si;;;
Kalif;nominatív;;nominatív
želal;;;
?;;;
Ukradomky;;;
pozrel;;;
na;;;
Kalifa;akuzatív;;akuzatív
.;;;
Mladík;nominatív;;nominatív
však;;;
nebol;;;
veľmi;;;
nadšený;nominatív;;nominatív
.;;;
“;;;
To;nominatív;;nominatív
všetko;nominatív;;nominatív
je;;;
veľmi;;;
pekné;nominatív;;nominatív
,;;;
ale;;;
to;akuzatív;;akuzatív
som;;;
nechcel;;;
počuť;;;
.;;;
“;;;
Nezáleží;;;
?;;;
“;;;
Kalif;nominatív;;nominatív
sa;;;
tváril;;;
smutne;;;
.;;;
Chcem;;;
vedieť;;;
,;;;
či;;;
niekedy;;;
nájdem;;;
pravú;akuzatív;;akuzatív
lásku;akuzatív;;akuzatív
.;;;
“;;;
Aladin;nominatív;;nominatív
pokrčil;;;
plecami;inštrumentál;;inštrumentál
.;;;
Ak;;;
chce;;;
Kalif;nominatív;;nominatív
vedieť;;;
toto;akuzatív;;akuzatív
,;;;
tak;;;
dobre;;;
.;;;
Kalif;nominatív;;nominatív
sa;;;
nahol;;;
dopredu;;;
,;;;
očividne;;;
ho;akuzatív;;akuzatív
to;nominatív;;nominatív
zaujalo;;;
.;;;
Kalif;nominatív;;nominatív
kývol;;;
rukou;inštrumentál;;inštrumentál
.;;;
“;;;
To;nominatív;;nominatív
je;;;
v;;;
poriadku;lokál;;lokál
.;;;
Aladin;nominatív;;nominatív
sa;;;
na;;;
chvíľu;akuzatív;;akuzatív
zamyslel;;;
.;;;
Má;;;
pokojný;akuzatív;;akuzatív
,;;;
rozvážny;akuzatív;;akuzatív
hlas;akuzatív;;akuzatív
,;;;
dbá;;;
na;;;
každé;akuzatív;;akuzatív
slovo;akuzatív;;akuzatív
a;;;
tvári;;;
sa;;;
vážne;;;
.;;;
Má;;;
tmavé;akuzatív;;akuzatív
pokojné;akuzatív;;akuzatív
oči;akuzatív;;akuzatív
a;;;
je;;;
to;nominatív;;nominatív
rozvážne;nominatív;;nominatív
stvorenie;nominatív;;nominatív
.;;;
“;;;
Nastavil;;;
dlaň;akuzatív;;akuzatív
.;;;
Kalif;nominatív;;nominatív
sa;;;
tváril;;;
spokojne;;;
.;;;
Láskavo;;;
prikývol;;;
.;;;
“;;;
Ďakujem;;;
.;;;
Veľmi;;;
ste;;;
mi;datív;;datív
pomohli;;;
.;;;
“;;;
Abu;nominatív;;nominatív
,;;;
dnes;;;
sa;;;
dobre;;;
najeme;;;
!;;;
“;;;
povedal;;;
Aladin;nominatív;;nominatív
.;;;
Abu;nominatív;;nominatív
si;;;
naradostene;;;
pošúchal;;;
ruky;akuzatív;;akuzatív
.;;;
Abdullah;nominatív;;nominatív
povedal;;;
,;;;
že;;;
raz;;;
budem;;;
bohatý;nominatív;;nominatív
.;;;
“;;;
V;;;
tej;lokál;;lokál
chvíli;lokál;;lokál
sa;;;
ponáhľala;;;
za;;;
Aladinom;inštrumentál;;inštrumentál
mladá;nominatív;;nominatív
žena;nominatív;;nominatív
.;;;
“;;;
Prepáčte;;;
,;;;
“;;;
povedala;;;
zvonivým;inštrumentál;;inštrumentál
spevavým;inštrumentál;;inštrumentál
hlasom;inštrumentál;;inštrumentál
.;;;
“;;;
Vy;nominatív;;nominatív
ste;;;
jasnovidec;nominatív;;nominatív
?;;;
“;;;
Mladá;nominatív;;nominatív
žena;nominatív;;nominatív
sa;;;
usmiala;;;
a;;;
na;;;
lícach;lokál;;lokál
sa;;;
jej;datív;;datív
urobili;;;
jamky;nominatív;;nominatív
.;;;
Bola;;;
drobná;nominatív;;nominatív
a;;;
veľmi;;;
pekná;nominatív;;nominatív
.;;;
Mala;;;
na;;;
sebe;lokál;;lokál
obnosené;akuzatív;;akuzatív
,;;;
no;;;
zato;;;
pestré;akuzatív;;akuzatív
šaty;akuzatív;;akuzatív
.;;;
“;;;
Chcela;;;
by;;;
som;;;
,;;;
aby;;;
ste;;;
mi;datív;;datív
vyveštili;;;
budúcnosť;akuzatív;;akuzatív
,;;;
ale;;;
nemám;;;
veľa;akuzatív;;akuzatív
peňazí;genitív;;genitív
.;;;
“;;;
Roztvorila;;;
dlaň;akuzatív;;akuzatív
a;;;
ukázala;;;
jeden;akuzatív;;akuzatív
medenák;akuzatív;;akuzatív
.;;;
“;;;
Nikdy;;;
som;;;
nemala;;;
šťastie;akuzatív;;akuzatív
na;;;
peniaze;akuzatív;;akuzatív
.;;;
“;;;
Pokrčila;;;
plecami;inštrumentál;;inštrumentál
a;;;
usmiala;;;
sa;;;
.;;;
S;;;
nádejou;inštrumentál;;inštrumentál
pozrela;;;
na;;;
Aladina;akuzatív;;akuzatív
.;;;
Dievčina;nominatív;;nominatív
sa;;;
usadila;;;
.;;;
Čo;akuzatív;;akuzatív
sa;;;
chcete;;;
dozvedieť;;;
o;;;
svojej;lokál;;lokál
budúcnosti;lokál;;lokál
,;;;
Alia;nominatív;;nominatív
?;;;
“;;;
Aladin;nominatív;;nominatív
prikývol;;;
.;;;
“;;;
Chcem;;;
vedieť;;;
,;;;
kedy;;;
stretnem;;;
pravú;akuzatív;;akuzatív
lásku;akuzatív;;akuzatív
.;;;
“;;;
“;;;
Pravú;akuzatív;;akuzatív
lásku;akuzatív;;akuzatív
stretnete;;;
čoskoro;;;
.;;;
Usmial;;;
sa;;;
sám;nominatív;;nominatív
pre;;;
seba;akuzatív;;akuzatív
.;;;
A;;;
okrem;;;
toho;genitív;;genitív
bude;;;
šťastný;nominatív;;nominatív
,;;;
priateľský;nominatív;;nominatív
a;;;
veselý;nominatív;;nominatív
ako;;;
vy;nominatív;;nominatív
.;;;
“;;;
Alia;nominatív;;nominatív
sa;;;
tvárila;;;
zamyslene;;;
.;;;
Vzápätí;;;
sa;;;
však;;;
srdečne;;;
usmiala;;;
.;;;
“;;;
To;nominatív;;nominatív
znie;;;
prekrásne;nominatív;;
.;;;
Presne;;;
takého;akuzatív;;akuzatív
muža;akuzatív;;akuzatív
by;;;
som;;;
si;;;
želala;;;
.;;;
Tu;;;
je;;;
vaša;nominatív;;nominatív
odmena;nominatív;;nominatív
.;;;
“;;;
Podala;;;
Aladinovi;datív;;datív
mincu;akuzatív;;akuzatív
.;;;
“;;;
Možno;;;
sa;;;
zajtra;;;
vrátim;;;
,;;;
keď;;;
budem;;;
mať;;;
peniaze;akuzatív;;akuzatív
,;;;
aby;;;
ste;;;
mi;datív;;datív
o;;;
ňom;lokál;;lokál
povedali;;;
viac;;;
.;;;
“;;;
Len;;;
čo;;;
zmizla;;;
z;;;
dohľadu;genitív;;genitív
,;;;
Aladin;nominatív;;nominatív
rýchlo;;;
zbalil;;;
Abdullahove;akuzatív;;akuzatív
pomôcky;akuzatív;;akuzatív
.;;;
“;;;
Však;;;
je;;;
dnes;;;
prekrásny;nominatív;;nominatív
deň;nominatív;;nominatív
?;;;
“;;;
“;;;
Veru;;;
je;;;
,;;;
“;;;
povedal;;;
Aladin;nominatív;;nominatív
.;;;
Alia;nominatív;;nominatív
mu;datív;;datív
ukázala;;;
dve;akuzatív;;akuzatív
ligotavé;akuzatív;;akuzatív
medené;akuzatív;;akuzatív
mince;akuzatív;;akuzatív
.;;;
Ak;;;
sa;;;
neponáhľate;;;
,;;;
počkajte;;;
chvíľu;akuzatív;;akuzatív
.;;;
“;;;
Alia;nominatív;;nominatív
sa;;;
začervenala;;;
.;;;
Usmiala;;;
sa;;;
na;;;
Kalifa;akuzatív;;akuzatív
,;;;
až;;;
sa;;;
jej;datív;;datív
na;;;
lícach;lokál;;lokál
zjavili;;;
jamky;nominatív;;nominatív
.;;;
Obaja;nominatív;;nominatív
Aladinovi;nominatív;;nominatív
zákazníci;nominatív;;nominatív
chvíľu;;;
mlčali;;;
.;;;
Aladin;nominatív;;nominatív
začal;;;
byť;;;
netrpezlivý;nominatív;;nominatív
.;;;
Uprene;;;
si;;;
navzájom;;;
hľadeli;;;
do;;;
očí;genitív;;genitív
.;;;
Na;;;
Aladina;akuzatív;;akuzatív
celkom;;;
zabudli;;;
.;;;
“;;;
Možno;;;
by;;;
sme;;;
to;akuzatív;;akuzatív
veštenie;akuzatív;;akuzatív
mohli;;;
odložiť;;;
,;;;
“;;;
navrhol;;;
Kalif;nominatív;;nominatív
napokon;;;
.;;;
“;;;
Nepridátete;;;
sa;;;
ku;;;
mne;datív;;datív
,;;;
Alia;nominatív;;nominatív
?;;;
“;;;
Poďme;;;
do;;;
reštaurácie;genitív;;genitív
mojich;genitív;;genitív
rodičov;genitív;;genitív
.;;;
“;;;
Čo;nominatív;;nominatív
sa;;;
to;nominatív;;nominatív
tu;;;
deje;;;
,;;;
Abu;nominatív;;nominatív
?;;;
“;;;
spýtal;;;
sa;;;
.;;;
“;;;
Vy;nominatív;;nominatív
ste;;;
sa;;;
vrátili;;;
!;;;
Utiekli;;;
ste;;;
z;;;
väzenia;genitív;;genitív
?;;;
“;;;
“;;;
Nie;;;
,;;;
sultán;nominatív;;nominatív
ma;akuzatív;;akuzatív
prepustil;;;
.;;;
Je;;;
to;nominatív;;nominatív
veľmi;;;
múdry;nominatív;;nominatív
panovník;nominatív;;nominatív
.;;;
Abdullah;nominatív;;nominatív
pokrčil;;;
plecami;inštrumentál;;inštrumentál
.;;;
“;;;
Cítil;;;
som;;;
,;;;
že;;;
ma;akuzatív;;akuzatív
čoskoro;;;
prepustí;;;
.;;;
“;;;
Napriek;;;
všetkému;datív;;datív
bol;;;
Aladin;nominatív;;nominatív
trochu;;;
sklamaný;nominatív;;nominatív
.;;;
Dúfal;;;
,;;;
že;;;
jeho;nominatív;;nominatív
jasnovidecká;nominatív;;nominatív
kariéra;nominatív;;nominatív
potrvá;;;
dlhšie;;;
.;;;
Abdullah;nominatív;;nominatív
vytiahol;;;
z;;;
vrecka;genitív;;genitív
šiat;genitív;;genitív
menšiu;akuzatív;;akuzatív
krištáľovú;akuzatív;;akuzatív
guľu;akuzatív;;akuzatív
.;;;
“;;;
Túto;akuzatív;;akuzatív
nosím;;;
vždy;;;
pri;;;
sebe;lokál;;lokál
.;;;
“;;;
Mal;;;
som;;;
iba;;;
dvoch;akuzatív;;akuzatív
zákazníkov;akuzatív;;akuzatív
,;;;
ženu;akuzatív;;akuzatív
a;;;
muža;akuzatív;;akuzatív
.;;;
Abdullah;nominatív;;nominatív
sa;;;
zasmial;;;
.;;;
“;;;
Myslel;;;
som;;;
,;;;
že;;;
v;;;
láske;lokál;;lokál
to;nominatív;;nominatív
tak;;;
chodí;;;
,;;;
“;;;
povedal;;;
Aladin;nominatív;;nominatív
.;;;
Abdullah;nominatív;;nominatív
pokrčil;;;
plecami;inštrumentál;;inštrumentál
.;;;
Aladin;nominatív;;nominatív
sa;;;
uškrnul;;;
a;;;
podal;;;
Abdullahovi;datív;;datív
krištáľovú;akuzatív;;akuzatív
guľu;akuzatív;;akuzatív
.;;;
“;;;
Cítil;;;
som;;;
,;;;
že;;;
to;akuzatív;;akuzatív
povieš;;;
.;;;
“;;;
Ocitla;;;
sa;;;
v;;;
spleti;lokál;;lokál
úzkych;genitív;;genitív
uličiek;genitív;;genitív
,;;;
ktoré;nominatív;;nominatív
sa;;;
ponášali;;;
ako;;;
vajce;nominatív;;nominatív
vajcu;datív;;datív
.;;;
Vtom;;;
zazrela;;;
oslíka;akuzatív;;akuzatív
.;;;
Ťahal;;;
voz;akuzatív;;akuzatív
dovrchu;;;
naložený;akuzatív;;akuzatív
melónmi;inštrumentál;;inštrumentál
.;;;
Vpredu;;;
sedel;;;
mohutný;nominatív;;nominatív
,;;;
ospalo;;;
vyzerajúci;nominatív;;nominatív
muž;nominatív;;nominatív
.;;;
Oslík;nominatív;;nominatív
zahol;;;
do;;;
jednej;genitív;;genitív
z;;;
ulíc;genitív;;genitív
.;;;
Čierna;nominatív;;nominatív
tma;nominatív;;nominatív
ustupovala;;;
pred;;;
sivastým;inštrumentál;;inštrumentál
svetlom;inštrumentál;;inštrumentál
.;;;
Priatelia;nominatív;;nominatív
po;;;
sebe;lokál;;lokál
hlasno;;;
pokrikovali;;;
.;;;
Flauta;nominatív;;nominatív
hrala;;;
zložitú;akuzatív;;akuzatív
melódiu;akuzatív;;akuzatív
.;;;
Jazmína;nominatív;;nominatív
sa;;;
z;;;
čírej;genitív;;genitív
radosti;genitív;;genitív
zatočila;;;
.;;;
Dokázala;;;
to;akuzatív;;akuzatív
!;;;
Utiekla;;;
z;;;
paláca;genitív;;genitív
pred;;;
nekonečným;inštrumentál;;inštrumentál
zástupom;inštrumentál;;inštrumentál
nápadníkov;genitív;;genitív
.;;;
Uveličene;;;
sa;;;
obzerala;;;
okolo;;;
seba;genitív;;genitív
.;;;
Predavači;nominatív;;nominatív
tu;;;
núkali;;;
všeličo;akuzatív;;akuzatív
od;;;
výmyslu;genitív;;genitív
sveta;genitív;;genitív
—;;;
mosadzný;akuzatív;;akuzatív
riad;akuzatív;;akuzatív
,;;;
sladké;akuzatív;;akuzatív
datle;akuzatív;;akuzatív
i;;;
čerstvé;akuzatív;;akuzatív
ryby;akuzatív;;akuzatív
.;;;
Usmiala;;;
sa;;;
na;;;
neho;akuzatív;;
.;;;
Vybrala;;;
najligotavejšie;akuzatív;;akuzatív
jabĺčko;akuzatív;;akuzatív
a;;;
podala;;;
ho;akuzatív;;akuzatív
chlapcovi;datív;;datív
.;;;
“;;;
A;;;
teraz;;;
mi;datív;;datív
zaplať;;;
!;;;
“;;;
zhúkol;;;
na;;;
Jazmínu;akuzatív;;akuzatív
predavač;nominatív;;nominatív
.;;;
“;;;
Zaplať;;;
?;;;
“;;;
Ach;;;
,;;;
áno;;;
,;;;
peniaze;nominatív;;nominatív
.;;;
Čítala;;;
o;;;
tom;lokál;;lokál
v;;;
knihách;lokál;;lokál
.;;;
Na;;;
Jazmínino;akuzatív;;akuzatív
prekvapenie;akuzatív;;akuzatív
predavač;nominatív;;nominatív
vytiahol;;;
obrovský;akuzatív;;akuzatív
ostrý;akuzatív;;akuzatív
dlhý;akuzatív;;akuzatív
nôž;akuzatív;;akuzatív
.;;;
Aladin;nominatív;;nominatív
zle;;;
spal;;;
.;;;
“;;;
Podávajú;;;
sa;;;
raňajky;nominatív;;nominatív
,;;;
“;;;
povedal;;;
.;;;
No;;;
kým;;;
si;;;
Aladin;nominatív;;nominatív
stačil;;;
odhryznúť;;;
,;;;
čosi;nominatív;;nominatív
ho;akuzatív;;akuzatív
zaujalo;;;
.;;;
Otočil;;;
sa;;;
a;;;
prekvapene;;;
sa;;;
díval;;;
.;;;
Abu;nominatív;;nominatív
sa;;;
zamračil;;;
.;;;
Zrazu;;;
sa;;;
strhol;;;
.;;;
Abu;nominatív;;nominatív
sledoval;;;
,;;;
kam;;;
pozerá;;;
,;;;
a;;;
zbadal;;;
dievča;akuzatív;;akuzatív
.;;;
“;;;
Hraj;;;
ako;;;
ja;nominatív;;nominatív
,;;;
“;;;
zašepkal;;;
.;;;
Predavač;nominatív;;nominatív
zdrapil;;;
Aladina;akuzatív;;akuzatív
.;;;
“;;;
Ty;nominatív;;nominatív
to;akuzatív;;akuzatív
dievča;akuzatív;;akuzatív
poznáš;;;
?;;;
“;;;
“;;;
Je;;;
trochu;;;
pomätená;nominatív;;nominatív
,;;;
bláznivá;nominatív;;nominatív
.;;;
“;;;
“;;;
Vravela;;;
,;;;
že;;;
pozná;;;
sultána;akuzatív;;akuzatív
.;;;
“;;;
Kľakla;;;
si;;;
a;;;
uklonila;;;
sa;;;
Abuovi;datív;;datív
.;;;
Aladin;nominatív;;nominatív
ju;akuzatív;;akuzatív
zdvihol;;;
.;;;
“;;;
Vráťte;;;
sa;;;
,;;;
vy;nominatív;;nominatív
zlodeji;nominatív;;nominatív
!;;;
“;;;
hrmel;;;
za;;;
nimi;inštrumentál;;inštrumentál
predavačov;nominatív;;nominatív
zúrivý;nominatív;;nominatív
rev;nominatív;;nominatív
.;;;
Jazmína;nominatív;;nominatív
sa;;;
prekvapene;;;
poobzerala;;;
okolo;;;
seba;genitív;;genitív
.;;;
“;;;
Ty;nominatív;;nominatív
tu;;;
bývaš;;;
?;;;
“;;;
spýtala;;;
sa;;;
.;;;
“;;;
Stále;;;
by;;;
ti;datív;;datív
hovorili;;;
,;;;
kam;;;
máš;;;
ísť;;;
a;;;
čo;akuzatív;;akuzatív
si;;;
máš;;;
obliecť;;;
.;;;
“;;;
“;;;
Určite;;;
je;;;
to;nominatív;;nominatív
