Slovo;Pád;Slovo2;Pád2
O;;O;
nej;genitív;nej;lokál
a;nominatív;a;
o;;o;
koníkovi;datív;koníkovi;lokál
nikto;nominatív;nikto;nominatív
nič;nominatív;nič;akuzatív
Na;;Na;
to;nominatív;to;akuzatív
sa;akuzatív;sa;
spoľahnite;;spoľahnite;
začal;;začal;
vyjednávať;;vyjednávať;
chrobák;nominatív;chrobák;nominatív
Bol;genitív;Bol;
som;;som;
šťastný;nominatív;šťastný;nominatív
ako;;ako;
blška;nominatív;blška;nominatív
že;;že;
sa;akuzatív;sa;
jej;nominatív;jej;datív
nič;nominatív;nič;nominatív
som;;som;
dôvod;nominatív;dôvod;akuzatív
zapierať;;zapierať;
Ona;nominatív;Ona;nominatív
by;;by;
mala;;mala;
policajtom;datív;policajtom;inštrumentál
všetko;nominatív;všetko;akuzatív
vysvetliť;;vysvetliť;
Vnútil;;Vnútil;
mi;datív;mi;datív
liace;nominatív;liace;akuzatív
a;nominatív;a;
koč;nominatív;koč;akuzatív
s;nominatív;s;
tým;;tým;inštrumentál
divým;datív;divým;inštrumentál
koňom;datív;koňom;inštrumentál
A;;A;
preto;;preto;
môže;;môže;
za;genitív;za;
všetky;nominatív;všetky;akuzatív
nehody;nominatív;nehody;akuzatív
on;nominatív;on;nominatív
Pristáli;;Pristáli;
sme;;sme;
u;nominatív;u;
slimáka;genitív;slimáka;genitív
Oskara;genitív;Oskara;genitív
Súd;nominatív;Súd;nominatív
sa;akuzatív;sa;
konal;;konal;
za;genitív;za;
účasti;nominatív;účasti;genitív
veľkého;genitív;veľkého;genitív
obecenstva;genitív;obecenstva;genitív
To;nominatív;To;nominatív
všetko;nominatív;všetko;nominatív
je;;je;
vina;nominatív;vina;nominatív
prehlásila;;prehlásila;
Sudcovia;nominatív;Sudcovia;nominatív
sa;akuzatív;sa;
sa;akuzatív;sa;
celkom;;celkom;
priklonili;;priklonili;
na;;na;
jej;nominatív;jej;akuzatív
stranu;akuzatív;stranu;akuzatív
Vina;nominatív;Vina;nominatív
je;;je;
jednoznačne;;jednoznačne;
dokázaná;nominatív;dokázaná;nominatív
vyhlásil;;vyhlásil;
predseda;nominatív;predseda;nominatív
súdu;genitív;súdu;genitív
Ale;;Ale;
ja;nominatív;ja;nominatív
som;;som;
nevinný;nominatív;nevinný;nominatív
vykríkol;;vykríkol;
som;;som;
To;nominatív;To;akuzatív
tvrdí;;tvrdí;
každý;nominatív;každý;nominatív
obžalovaný;nominatív;obžalovaný;nominatív
odporoval;;odporoval;
sudca;nominatív;sudca;nominatív
O;;O;
výške;datív;výške;lokál
trestu;genitív;trestu;genitív
mala;;mala;
rozhodnúť;;rozhodnúť;
púpava;nominatív;púpava;nominatív
Moji;nominatív;Moji;nominatív
priatelia;;priatelia;nominatív
dúfali;;dúfali;
že;;že;
sudcovia;nominatív;sudcovia;nominatív
a;nominatív;a;
Lienka;nominatív;Lienka;nominatív
sfúknu;;sfúknu;
zvyšok;nominatív;zvyšok;akuzatív
a;nominatív;a;
ja;nominatív;ja;nominatív
potrestaný;nominatív;potrestaný;nominatív
Ale;;Ale;
to;nominatív;to;akuzatív
som;;som;
predsa;;predsa;
zvolala;;zvolala;
Lienka;nominatív;Lienka;nominatív
keď;;keď;
predseda;nominatív;predseda;nominatív
súdu;genitív;súdu;genitív
vyhlásil;;vyhlásil;
rozsudok;nominatív;rozsudok;akuzatív
Možno;;Možno;
si;datív;si;
až;;až;
teraz;;teraz;
uvedomila;;uvedomila;
kam;;kam;
to;nominatív;to;nominatív
jej;nominatív;jej;nominatív
klamstvo;nominatív;klamstvo;nominatív
viedlo;;viedlo;
lavica;nominatív;lavica;nominatív
Zatvoril;;Zatvoril;
som;;som;
oči;nominatív;oči;akuzatív
to;nominatív;to;nominatív
koniec;nominatív;koniec;nominatív
Mravca;genitív;Mravca;genitív
Vari;;Vari;
letím;;letím;
do;;do;
mravčieho;genitív;mravčieho;genitív
neba;genitív;neba;genitív
Moja;nominatív;Moja;nominatív
lavica;nominatív;lavica;nominatív
však;;však;
bola;nominatív;bola;
rýchlejšia;nominatív;rýchlejšia;nominatív
lavica;nominatív;lavica;nominatív
kdeby;;kdeby;
Pozor;;Pozor;
zvolal;;zvolal;
jeden;nominatív;jeden;nominatív
z;nominatív;z;
chrobákov;genitív;chrobákov;genitív
Počujem;;Počujem;
prenasledovateľov;genitív;prenasledovateľov;akuzatív
A;;A;
ponáhľal;;ponáhľal;
sa;akuzatív;sa;
preč;;preč;
Skryl;;Skryl;
som;;som;
sa;akuzatív;sa;
za;genitív;za;
obrovitý;nominatív;obrovitý;akuzatív
strom;nominatív;strom;akuzatív
Na;;Na;
lúke;datív;lúke;lokál
pred;akuzatív;pred;
stromom;datív;stromom;inštrumentál
sa;akuzatív;sa;
ozývalo;;ozývalo;
a;nominatív;a;
nejasné;nominatív;nejasné;nominatív
hlasy;nominatív;hlasy;nominatív
Mýlil;;Mýlil;
som;;som;
sa;akuzatív;sa;
Patril;;Patril;
Brucháčovi;datív;Brucháčovi;datív
Poskakoval;;Poskakoval;
okolo;;okolo;
mňa;genitív;mňa;genitív
a;nominatív;a;
od;genitív;od;
samej;genitív;samej;genitív
radosti;nominatív;radosti;genitív
sa;akuzatív;sa;
jašil;;jašil;
Takže;;Takže;
som;;som;
voľný;nominatív;voľný;nominatív
zvolal;;zvolal;
som;;som;
Vtom;;Vtom;
sa;akuzatív;sa;
vrátil;;vrátil;
chrobák;nominatív;chrobák;nominatív
aj;;aj;
so;inštrumentál;so;
svojím;inštrumentál;svojím;inštrumentál
filmovým;datív;filmovým;inštrumentál
Pokrútil;;Pokrútil;
hlavou;inštrumentál;hlavou;inštrumentál
To;nominatív;To;nominatív
by;;by;
vyzeralo;;vyzeralo;
Dobrý;nominatív;Dobrý;akuzatív
deň;nominatív;deň;akuzatív
Kto;nominatív;Kto;nominatív
odniesol;;odniesol;
vajíčka;nominatív;vajíčka;akuzatív
Za;genitív;Za;
dverami;inštrumentál;dverami;inštrumentál
stáli;nominatív;stáli;
uplakané;nominatív;uplakané;nominatív
pestúnky;nominatív;pestúnky;nominatív
sa;akuzatív;sa;
to;nominatív;to;nominatív
prvý;nominatív;prvý;akuzatív
raz;nominatív;raz;akuzatív
No;;No;
si;datív;si;
napravil;;napravil;
šatku;akuzatív;šatku;akuzatív
a;nominatív;a;
vyšli;;vyšli;
z;nominatív;z;
brány;nominatív;brány;genitív
mraveniska;genitív;mraveniska;genitív
Kam;;Kam;
teraz;;teraz;
Našťastie;;Našťastie;
za;genitív;za;
prvým;datív;prvým;inštrumentál
bukom;datív;bukom;inštrumentál
stretli;;stretli;
a;nominatív;a;
zistili;;zistili;
že;;že;
aj;;aj;
on;nominatív;on;nominatív
má;;má;
na;;na;
otrokárov;genitív;otrokárov;akuzatív
ťažké;nominatív;ťažké;akuzatív
srdce;nominatív;srdce;akuzatív
Nerozhodne;;Nerozhodne;
zastali;;zastali;
Mám;;Mám;
nápad;nominatív;nápad;akuzatív
Za;genitív;Za;
krásavicou;inštrumentál;krásavicou;inštrumentál
Veronikou;inštrumentál;Veronikou;inštrumentál
Ona;nominatív;Ona;nominatív
si;datív;si;
to;nominatív;to;akuzatív
o;;o;
sebe;datív;sebe;lokál
myslí;;myslí;
zasmial;;zasmial;
sa;akuzatív;sa;
to;nominatív;to;nominatív
namáhavá;nominatív;namáhavá;nominatív
robota;nominatív;robota;nominatív
dážďovku;akuzatív;dážďovku;akuzatív
o;;o;
chvíľu;;chvíľu;akuzatív
našli;;našli;
Veronika;nominatív;Veronika;nominatív
sa;akuzatív;sa;
najprv;;najprv;
urazila;;urazila;
ale;;ale;
keď;;keď;
jej;nominatív;jej;datív
vysvetlil;;vysvetlil;
že;;že;
je;;je;
taká;nominatív;taká;nominatív
zvláštna;nominatív;zvláštna;nominatív
psia;nominatív;psia;nominatív
choroba;nominatív;choroba;nominatív
trochu;nominatív;trochu;
sa;akuzatív;sa;
upokojila;;upokojila;
V;;V;
otrokárskom;lokál;otrokárskom;lokál
mravenisku;datív;mravenisku;lokál
S;;S;
ťažkým;datív;ťažkým;inštrumentál
nákladom;datív;nákladom;inštrumentál
sa;akuzatív;sa;
vliekli;;vliekli;
po;akuzatív;po;
lesnej;genitív;lesnej;lokál
ceste;datív;ceste;lokál
Kde;;Kde;
máš;;máš;
náklad;nominatív;náklad;akuzatív
zastavil;;zastavil;
otrokár;nominatív;otrokár;nominatív
Tváril;;Tváril;
sa;akuzatív;sa;
hrozivo;;hrozivo;
Keď;;Keď;
však;;však;
videl;;videl;
tých;genitív;tých;akuzatív
zamyslených;genitív;zamyslených;akuzatív
zubáčov;genitív;zubáčov;akuzatív
mu;datív;mu;datív
to;nominatív;to;nominatív
Zo;;Zo;
svojich;genitív;svojich;genitív
komnát;genitív;komnát;genitív
vyšla;;vyšla;
našťastie;;našťastie;
zubatá;nominatív;zubatá;nominatív
To;nominatív;To;nominatív
je;;je;
závratný;nominatív;závratný;nominatív
úspech;nominatív;úspech;nominatív
však;;však;
Spoznal;;Spoznal;
vajíčka;nominatív;vajíčka;akuzatív
na;;na;
prvý;nominatív;prvý;akuzatív
pohľad;nominatív;pohľad;akuzatív
Boli;;Boli;
tu;;tu;
akoby;;akoby;
čakali;;čakali;
na;;na;
odvoz;nominatív;odvoz;akuzatív
a;nominatív;a;
na;;na;
ne;akuzatív;ne;akuzatív
vyjavene;;vyjavene;
hľadel;;hľadel;
Vajíčka;nominatív;Vajíčka;nominatív
z;nominatív;z;
jeho;nominatív;jeho;genitív
mraveniska;genitív;mraveniska;genitív
Čože;;Čože;nominatív
zajačala;;zajačala;
kráľovná;nominatív;kráľovná;nominatív
Veru;;Veru;
sa;akuzatív;sa;
ocitol;;ocitol;
v;akuzatív;v;
peknej;genitív;peknej;lokál
kaši;datív;kaši;lokál
Alebo;;Alebo;
príde;;príde;
čoskoro;;čoskoro;
o;;o;
hlavu;akuzatív;hlavu;akuzatív
ako;;ako;
mu;datív;mu;datív
predpovedal;;predpovedal;
Teraz;;Teraz;
išlo;;išlo;
o;;o;
to;nominatív;to;akuzatív
kto;nominatív;kto;nominatív
bude;;bude;
rýchlejší;nominatív;rýchlejší;nominatív
Dupot;nominatív;Dupot;nominatív
za;genitív;za;
a;nominatív;a;
chodba;nominatív;chodba;nominatív
pred;akuzatív;pred;
ním;inštrumentál;ním;inštrumentál
sa;akuzatív;sa;
akoby;;akoby;
z;nominatív;z;
ničoho;genitív;ničoho;genitív
nič;nominatív;nič;nominatív
končila;;končila;
Teraz;;Teraz;
ma;genitív;ma;akuzatív
prenasledovatelia;nominatív;prenasledovatelia;nominatív
chytia;;chytia;
pomyslel;;pomyslel;
si;datív;si;
zakričal;;zakričal;
Kto;nominatív;Kto;nominatív
ma;genitív;ma;akuzatív
volá;;volá;
ozvalo;;ozvalo;
sa;akuzatív;sa;
sa;akuzatív;sa;
Kam;;Kam;
teraz;;teraz;
Nadýchol;;Nadýchol;
sa;akuzatív;sa;
Čo;nominatív;Čo;nominatív
to;nominatív;to;nominatív
tu;;tu;
smrdí;;smrdí;
Ukrutne;;Ukrutne;
ma;genitív;ma;akuzatív
to;nominatív;to;nominatív
potešilo;;potešilo;
Bola;nominatív;Bola;
im;datív;im;datív
drahá;nominatív;drahá;nominatív
každá;nominatív;každá;nominatív
minúta;nominatív;minúta;nominatív
Šťastie;nominatív;Šťastie;nominatív
bolo;;bolo;
na;;na;
ich;nominatív;ich;lokál
strane;datív;strane;lokál
Prípravy;nominatív;Prípravy;nominatív
na;;na;
obranu;akuzatív;obranu;akuzatív
Vidím;;Vidím;
dobre;;dobre;
vyľakal;;vyľakal;
sa;akuzatív;sa;
Naozaj;;Naozaj;
mravenisko;nominatív;mravenisko;nominatív
vyzeralo;;vyzeralo;
ako;;ako;
pevnosť;nominatív;pevnosť;nominatív
A;;A;
pred;akuzatív;pred;
pevnosťou;inštrumentál;pevnosťou;inštrumentál
cvičilo;;cvičilo;
vojsko;nominatív;vojsko;nominatív
Trúbeľka;nominatív;Trúbeľka;akuzatív
objal;;objal;
A;;A;
sa;akuzatív;sa;
zasa;;zasa;
radoval;;radoval;
že;;že;
sa;akuzatív;sa;
nič;nominatív;nič;nominatív
zlé;nominatív;zlé;nominatív
Povzdychol;;Povzdychol;
si;datív;si;
Prosím;;Prosím;
ja;nominatív;ja;nominatív
uznávam;;uznávam;
že;;že;
je;;je;
jednotka;nominatív;jednotka;nominatív
preto;;preto;
rýchlo;;rýchlo;
dodal;;dodal;
že;;že;
bez;genitív;bez;
by;;by;
veru;;veru;
mravenisko;nominatív;mravenisko;akuzatív
Tajná;nominatív;Tajná;nominatív
zbraň;nominatív;zbraň;nominatív
krtkov;nominatív;krtkov;nominatív
tunel;nominatív;tunel;nominatív
To;nominatív;To;akuzatív
a;nominatív;a;
všeličo;nominatív;všeličo;akuzatív
iné;nominatív;iné;akuzatív
vlastne;;vlastne;
očakáva;;očakáva;
každý;nominatív;každý;nominatív
veliteľ;nominatív;veliteľ;nominatív
vojska;genitív;vojska;genitív
uvažoval;;uvažoval;
Máš;;Máš;
na;;na;
to;nominatív;to;akuzatív
hlavu;akuzatív;hlavu;akuzatív
O;;O;
kom;lokál;kom;lokál
to;nominatív;to;nominatív
chrobáky;nominatív;chrobáky;nominatív
rozprávali;;rozprávali;
Predsa;;Predsa;
o;;o;
krtkovi;nominatív;krtkovi;lokál
Ale;;Ale;
ako;;ako;
Uvidíme;;Uvidíme;
si;datív;si;
povedal;;povedal;
že;;že;
mravce;nominatív;mravce;nominatív
sú;;sú;
muzikálny;nominatív;muzikálny;nominatív
národ;nominatív;národ;nominatív
a;nominatív;a;
započúval;;započúval;
sa;akuzatív;sa;
Ak;;Ak;
im;datív;im;datív
dovolíme;;dovolíme;
aby;;aby;
na;;na;
nás;genitív;nás;akuzatív
zaútočili;;zaútočili;
zo;;zo;
všetkých;genitív;všetkých;genitív
strán;genitív;strán;genitív
nikdy;;nikdy;
sa;akuzatív;sa;
Krtko;nominatív;Krtko;nominatív
sa;akuzatív;sa;
rozosmial;;rozosmial;
Východ;nominatív;Východ;nominatív
na;;na;
Bielej;genitív;Bielej;lokál
hore;;hore;lokál
mal;;mal;
však;;však;
splniť;;splniť;
iný;nominatív;iný;akuzatív
cieľ;nominatív;cieľ;akuzatív
ale;;ale;
delo;nominatív;delo;nominatív
Zrazu;;Zrazu;
sa;akuzatív;sa;
zavlnila;;zavlnila;
tráva;nominatív;tráva;nominatív
No;;No;
bol;genitív;bol;
z;nominatív;z;
toho;genitív;toho;genitív
poriadne;;poriadne;
zmätený;nominatív;zmätený;nominatív
Vzápätí;;Vzápätí;
si;datív;si;
však;;však;
vydýchol;;vydýchol;
Otrokárska;nominatív;Otrokárska;nominatív
armáda;nominatív;armáda;nominatív
sa;akuzatív;sa;
rútila;;rútila;
ako;;ako;
povodeň;nominatív;povodeň;nominatív
Asi;;Asi;
verili;;verili;
svojim;datív;svojim;datív
po;akuzatív;po;
zuby;nominatív;zuby;akuzatív
ozbrojeným;datív;ozbrojeným;datív
bojovníkom;datív;bojovníkom;datív
pred;akuzatív;pred;
ktorými;inštrumentál;ktorými;inštrumentál
sa;akuzatív;sa;
všetci;nominatív;všetci;nominatív
trasú;;trasú;
Otrokársky;nominatív;Otrokársky;nominatív
generál;nominatív;generál;nominatív
sa;akuzatív;sa;
spamätal;;spamätal;
až;;až;
po;akuzatív;po;
hodnej;genitív;hodnej;lokál
chvíli;datív;chvíli;lokál
Jeho;nominatív;Jeho;nominatív
straty;nominatív;straty;nominatív
boli;;boli;
značné;nominatív;značné;nominatív
však;;však;
na;;na;
ústup;nominatív;ústup;akuzatív
ale;;ale;
poslal;;poslal;
dopredu;;dopredu;
ďalších;genitív;ďalších;akuzatív
zubáčov;genitív;zubáčov;akuzatív
Išli;;Išli;
pomaly;;pomaly;
a;nominatív;a;
váhavo;;váhavo;
Generál;nominatív;Generál;nominatív
zreval;;zreval;
Bojujte;;Bojujte;
ako;;ako;
levy;nominatív;levy;nominatív
Išlo;;Išlo;
to;nominatív;to;nominatív
ako;;ako;
na;;na;
bežiacom;lokál;bežiacom;lokál
páse;lokál;páse;lokál
A;;A;
zajatcov;genitív;zajatcov;genitív
pekne;;pekne;
pribúdalo;;pribúdalo;
Keď;;Keď;
muži;nominatív;muži;nominatív
zajali;;zajali;
celé;nominatív;celé;akuzatív
nepriateľské;nominatív;nepriateľské;akuzatív
vojsko;nominatív;vojsko;akuzatív
aj;;aj;
hlavný;nominatív;hlavný;nominatív
veliteľ;nominatív;veliteľ;nominatív
otrokárov;genitív;otrokárov;genitív
vyšiel;;vyšiel;
z;nominatív;z;
podzemnej;genitív;podzemnej;genitív
chodby;nominatív;chodby;genitív
Aby;;Aby;
mu;datív;mu;datív
to;nominatív;to;akuzatív
ľúto;;ľúto;
zlizol;;zlizol;
aj;;aj;
on;nominatív;on;nominatív
jeden;nominatív;jeden;akuzatív
ako;;ako;
ostatní;nominatív;ostatní;nominatív
A;;A;
poriadny;nominatív;poriadny;akuzatív
Aj;;Aj;
bol;genitív;bol;
Koniec;nominatív;Koniec;nominatív
boja;genitív;boja;genitív
a;nominatív;a;
mierová;nominatív;mierová;nominatív
dohoda;nominatív;dohoda;nominatív
pomstu;akuzatív;pomstu;akuzatív
povedal;;povedal;
zmierlivo;;zmierlivo;
Poviem;;Poviem;
vám;datív;vám;datív
to;nominatív;to;akuzatív
stručne;;stručne;
a;nominatív;a;
jasne;;jasne;
odvetil;;odvetil;
A;;A;
urobil;;urobil;
na;;na;
dokumente;lokál;dokumente;lokál
tri;nominatív;tri;akuzatív
krížiky;nominatív;krížiky;akuzatív
z;nominatív;z;
toho;genitív;toho;genitív
usúdil;;usúdil;
že;;že;
bývalí;nominatív;bývalí;nominatív
otrokári;nominatív;otrokári;nominatív
ani;;ani;
písať;;písať;
Chodia;;Chodia;
vôbec;;vôbec;
do;;do;
školy;nominatív;školy;genitív
Asi;;Asi;
sú;;sú;
leniví;nominatív;leniví;nominatív
od;genitív;od;
útleho;genitív;útleho;genitív
detstva;genitív;detstva;genitív
Najspokojnejšie;nominatív;Najspokojnejšie;nominatív
však;;však;
boli;;boli;
pestúnky;nominatív;pestúnky;nominatív
lebo;;lebo;
im;datív;im;datív
vrátia;;vrátia;
ukradnuté;nominatív;ukradnuté;akuzatív
vajíčka;nominatív;vajíčka;akuzatív
S;;S;
kamarátmi;inštrumentál;kamarátmi;inštrumentál
do;;do;
sveta;genitív;sveta;genitív
Jemu;datív;Jemu;datív
to;nominatív;to;nominatív
pripadalo;;pripadalo;
ako;;ako;
večnosť;nominatív;večnosť;nominatív
Viete;;Viete;
čo;nominatív;čo;nominatív
povedal;;povedal;
kamarátom;datív;kamarátom;datív
Nielen;;Nielen;
na;;na;
zdravie;nominatív;zdravie;akuzatív
ale;;ale;
aj;;aj;
na;;na;
víťazstvo;nominatív;víťazstvo;akuzatív
nad;akuzatív;nad;
otrokármi;inštrumentál;otrokármi;inštrumentál
A;;A;
veselili;;veselili;
sa;akuzatív;sa;
kým;;kým;
slnko;nominatív;slnko;nominatív
Potom;;Potom;
si;datív;si;
ľahli;;ľahli;
spať;;spať;
Snívalo;;Snívalo;
sa;akuzatív;sa;
o;;o;
boji;lokál;boji;lokál
dobrodružstvá;nominatív;dobrodružstvá;nominatív
a;nominatív;a;
sestra;nominatív;sestra;nominatív
Berta;nominatív;Berta;nominatív
S;;S;
prívesom;datív;prívesom;inštrumentál
sa;akuzatív;sa;
zastaviť;;zastaviť;
vraj;;vraj;
si;datív;si;
ju;akuzatív;ju;akuzatív
hneď;nominatív;hneď;
musí;;musí;
vyskúšať;;vyskúšať;
Radili;;Radili;
sme;;sme;
mu;datív;mu;datív
aby;;aby;
išiel;;išiel;
pomaly;;pomaly;
Prikývol;;Prikývol;
a;nominatív;a;
naozaj;;naozaj;
spočiatku;;spočiatku;
šiel;;šiel;
krokom;;krokom;
Napokon;;Napokon;
preletel;;preletel;
cez;akuzatív;cez;
domček;nominatív;domček;akuzatív
slimáka;genitív;slimáka;genitív
Oskara;genitív;Oskara;genitív
a;nominatív;a;
skončil;;skončil;
na;;na;
baze;datív;baze;lokál
Zľakli;;Zľakli;
sme;;sme;
sa;akuzatív;sa;
druhý;nominatív;druhý;akuzatív
raz;nominatív;raz;akuzatív
Veľmi;;Veľmi;
sa;akuzatív;sa;
mi;datív;mi;datív
páčila;;páčila;
nič;nominatív;nič;akuzatív
horšie;;horšie;akuzatív
ako;;ako;
kamarátov;genitív;kamarátov;akuzatív
V;;V;
tomto;lokál;tomto;lokál
prestrojení;genitív;prestrojení;lokál
si;datív;si;
ma;genitív;ma;akuzatív
počkala;;počkala;
pri;lokál;pri;
posteli;datív;posteli;lokál
A;;A;
utiekla;;utiekla;
Najprv;;Najprv;
so;inštrumentál;so;
mnou;inštrumentál;mnou;inštrumentál
hovoriť;;hovoriť;
Jasné;;Jasné;nominatív
a;nominatív;a;
zelené;nominatív;zelené;nominatív
kravy;nominatív;kravy;nominatív
Chrobák;nominatív;Chrobák;nominatív
sa;akuzatív;sa;
uzdravil;;uzdravil;
a;nominatív;a;
Lienka;nominatív;Lienka;nominatív
odpustila;;odpustila;
A;;A;
čo;nominatív;čo;nominatív
ho;;ho;akuzatív
tam;;tam;
čakalo;;čakalo;
Každý;nominatív;Každý;nominatív
zavolá;;zavolá;
na;;na;
pomoc;;pomoc;akuzatív
keď;;keď;
niečo;nominatív;niečo;akuzatív
potrebuje;;potrebuje;
Ale;;Ale;
odkiaľ;;odkiaľ;
ho;;ho;akuzatív
vezmem;;vezmem;
V;;V;
našich;genitív;našich;lokál
chlievoch;lokál;chlievoch;lokál
niet;;niet;
jedinej;genitív;jedinej;genitív
kravy;nominatív;kravy;genitív
Bolo;;Bolo;
ich;nominatív;ich;genitív
tam;;tam;
ako;;ako;
maku;genitív;maku;genitív
Prečo;;Prečo;
lovíme;;lovíme;
zelené;nominatív;zelené;akuzatív
kravičky;nominatív;kravičky;akuzatív
Boli;;Boli;
ako;;ako;
zmyslov;genitív;zmyslov;genitív
zbavené;nominatív;zbavené;nominatív
A;;A;
pochytám;;pochytám;
Skončilo;;Skončilo;
sa;akuzatív;sa;
to;nominatív;to;nominatív
trochu;nominatív;trochu;
ináč;;ináč;
Zrazu;;Zrazu;
ma;genitív;ma;akuzatív
jedna;nominatív;jedna;nominatív
zúrivá;nominatív;zúrivá;nominatív
krava;nominatív;krava;nominatív
nabrala;;nabrala;
na;;na;
rohy;nominatív;rohy;akuzatív
Celé;nominatív;Celé;nominatív
stádo;nominatív;stádo;nominatív
bolo;;bolo;
zrazu;;zrazu;
fuč;;fuč;
Takto;;Takto;
sme;;sme;
priviedli;;priviedli;
kravičky;nominatív;kravičky;akuzatív
do;;do;
mravčích;genitív;mravčích;genitív
chlievov;genitív;chlievov;genitív
Čujte;;Čujte;
čujte;;čujte;
Sopky;nominatív;Sopky;nominatív
vreli;;vreli;
vyčíňali;;vyčíňali;
búrky;nominatív;búrky;nominatív
a;nominatív;a;
zemetrasenia;nominatív;zemetrasenia;nominatív
svet;nominatív;svet;nominatív
bol;genitív;bol;
plný;nominatív;plný;nominatív
zmätku;genitív;zmätku;genitív
a;nominatív;a;
veľkého;genitív;veľkého;genitív
zdesenia;nominatív;zdesenia;genitív
Všetkým;datív;Všetkým;datív
bolo;;bolo;
jasné;;jasné;nominatív
že;;že;
to;nominatív;to;nominatív
nie;;nie;
je;;je;
obyčajné;nominatív;obyčajné;nominatív
bábätko;nominatív;bábätko;nominatív
Na;;Na;
oslavu;akuzatív;oslavu;akuzatív
prišli;;prišli;
všetci;nominatív;všetci;nominatív
olympskí;nominatív;olympskí;nominatív
bohovia;nominatív;bohovia;nominatív
a;nominatív;a;
priniesli;;priniesli;
množstvo;nominatív;množstvo;akuzatív
nádherných;genitív;nádherných;genitív
darov;genitív;darov;genitív
Volá;;Volá;
sa;akuzatív;sa;
synček;nominatív;synček;nominatív
a;nominatív;a;
je;;je;
len;;len;
tvoj;nominatív;tvoj;nominatív
povedal;;povedal;
Zeus;nominatív;Zeus;nominatív
s;nominatív;s;
úsmevom;datív;úsmevom;inštrumentál
Kým;;Kým;
sa;akuzatív;sa;
malý;nominatív;malý;nominatív
Herkules;nominatív;Herkules;nominatív
hral;;hral;
s;nominatív;s;
zjavil;;zjavil;
sa;akuzatív;sa;
boh;nominatív;boh;nominatív
podsvetia;nominatív;podsvetia;genitív
Bude;;Bude;
najsilnejší;nominatív;najsilnejší;nominatív
zo;;zo;
všetkých;genitív;všetkých;genitív
bohov;genitív;bohov;genitív
hrdo;;hrdo;
vyhlásil;;vyhlásil;
Zeus;nominatív;Zeus;nominatív
Zúril;;Zúril;
až;;až;
mu;datív;mu;datív
vlasy;nominatív;vlasy;nominatív
dupkom;;dupkom;
stáli;nominatív;stáli;
Keďže;;Keďže;
mu;datív;mu;datív
odpovedať;;odpovedať;
na;;na;
otázku;akuzatív;otázku;akuzatív
sa;akuzatív;sa;
uchýlil;;uchýlil;
k;nominatív;k;
lichôtkam;datív;lichôtkam;datív
Pristane;;Pristane;
vám;datív;vám;datív
