Slovo;Pád;Slovo2;Pád2
Tirana;nominatív;Tirana;nominatív
17;;17;
.;;.;
januára;genitív;januára;genitív
2003;;2003;
V;;V;
19;;19;
.;;.;
storočí;lokál;storočí;lokál
dochádza;;dochádza;
v;;v;
Bengálsku;lokál;Bengálsku;lokál
k;;k;
úpadku;datív;úpadku;datív
feudalizmu;genitív;feudalizmu;genitív
.;;.;
Ekonomická;nominatív;Ekonomická;nominatív
i;;i;
politická;nominatív;politická;nominatív
moc;nominatív;moc;nominatív
sa;;sa;
dostáva;;dostáva;
z;;z;
rúk;genitív;rúk;genitív
starej;genitív;starej;genitív
aristokracie;genitív;aristokracie;genitív
do;;do;
rúk;genitív;rúk;genitív
novej;genitív;novej;genitív
buržoázie;genitív;buržoázie;genitív
a;;a;
literatúra;nominatív;literatúra;nominatív
sa;;sa;
usiluje;;usiluje;
vyhovieť;;vyhovieť;
potrebám;datív;potrebám;datív
novej;genitív;novej;genitív
vládnúcej;genitív;vládnúcej;genitív
vrstvy;genitív;vrstvy;genitív
.;;.;
Stráca;;Stráca;
svoj;akuzatív;svoj;akuzatív
vidiecky;akuzatív;vidiecky;akuzatív
a;;a;
náboženský;akuzatív;náboženský;akuzatív
charakter;akuzatív;charakter;akuzatív
a;;a;
stáva;;stáva;
sa;;sa;
mestskou;inštrumentál;mestskou;inštrumentál
a;;a;
svetskou;inštrumentál;svetskou;inštrumentál
.;;.;
Do;;Do;
literatúry;genitív;literatúry;genitív
vstúpil;;vstúpil;
r;;r;
.;;.;
1935;;1935;
románom;inštrumentál;románom;inštrumentál
Poéma;nominatív;Poéma;nominatív
dňa;genitív;dňa;genitív
i;;i;
noci;genitív;noci;genitív
.;;.;
Zaujal;;Zaujal;
výberom;inštrumentál;výberom;inštrumentál
tém;genitív;tém;genitív
aj;;aj;
ich;inštrumentál;ich;inštrumentál
spracovaním;inštrumentál;spracovaním;inštrumentál
.;;.;
Dej;nominatív;Dej;nominatív
obidvoch;genitív;obidvoch;genitív
týchto;genitív;týchto;genitív
románov;genitív;románov;genitív
sa;;sa;
odohráva;;odohráva;
na;;na;
bengálskom;lokál;bengálskom;lokál
vidieku;lokál;vidieku;lokál
.;;.;
Opisuje;;Opisuje;
ich;akuzatív;ich;akuzatív
neobyčajne;;neobyčajne;
presvedčivo;;presvedčivo;
,;;,;
pútavo;;pútavo;
a;;a;
s;;s;
hlbokým;inštrumentál;hlbokým;inštrumentál
porozumením;inštrumentál;porozumením;inštrumentál
.;;.;
Ku;;Ku;
koncu;datív;koncu;datív
svojho;genitív;svojho;genitív
života;genitív;života;genitív
(;;(;
zomrel;;zomrel;
r;;r;
.;;.;
1956;;1956;
);;);
pôsobil;;pôsobil;
ako;;ako;
predseda;nominatív;predseda;nominatív
tejto;genitív;tejto;genitív
organizácie;genitív;organizácie;genitív
.;;.;
Do;;Do;
popredia;genitív;popredia;genitív
jeho;genitív;jeho;genitív
záujmu;genitív;záujmu;genitív
sa;;sa;
dostali;;dostali;
sociálne;akuzatív;sociálne;nominatív
a;;a;
politické;akuzatív;politické;nominatív
otázky;akuzatív;otázky;nominatív
.;;.;
Bojoval;;Bojoval;
proti;;proti;
vykorisťovaniu;datív;vykorisťovaniu;datív
v;;v;
indickej;lokál;indickej;lokál
spoločnosti;lokál;spoločnosti;lokál
,;;,;
proti;;proti;
krviprelievaniu;datív;krviprelievaniu;datív
medzi;;medzi;
hinduistami;inštrumentál;hinduistami;inštrumentál
a;;a;
moslimami;inštrumentál;moslimami;inštrumentál
,;;,;
proti;;proti;
vojne;datív;vojne;datív
,;;,;
za;;za;
politickú;akuzatív;politickú;akuzatív
nezávislosť;akuzatív;nezávislosť;akuzatív
svojej;genitív;svojej;genitív
krajiny;genitív;krajiny;genitív
.;;.;
„;;„;
Poznajú;;Poznajú;
iba;;iba;
hlad;akuzatív;hlad;akuzatív
a;;a;
smäd;akuzatív;smäd;akuzatív
,;;,;
lásku;akuzatív;lásku;akuzatív
a;;a;
lopotu;akuzatív;lopotu;akuzatív
,;;,;
sebectvo;akuzatív;sebectvo;akuzatív
a;;a;
skúposť;akuzatív;skúposť;akuzatív
.;;.;
A;;A;
domáce;akuzatív;domáce;akuzatív
víno;akuzatív;víno;akuzatív
.;;.;
"""";;"""";
Nemajú;;Nemajú;
čas;akuzatív;čas;akuzatív
ani;;ani;
myseľ;akuzatív;myseľ;akuzatív
na;;na;
spory;akuzatív;spory;akuzatív
,;;,;
ktoré;nominatív;ktoré;nominatív
by;;by;
mohli;;mohli;
vyplynúť;;vyplynúť;
z;;z;
ich;genitív;ich;genitív
odlišných;genitív;odlišných;genitív
vyznaní;genitív;vyznaní;genitív
.;;.;
Realita;nominatív;Realita;nominatív
života;genitív;života;genitív
na;;na;
vidieku;lokál;vidieku;lokál
zatláča;;zatláča;
náboženské;akuzatív;náboženské;akuzatív
rozdiely;akuzatív;rozdiely;akuzatív
do;;do;
úzadia;genitív;úzadia;genitív
.;;.;
Tieto;nominatív;Tieto;nominatív
kulty;nominatív;kulty;nominatív
a;;a;
božstvá;nominatív;božstvá;nominatív
sú;;sú;
dedičstvom;inštrumentál;dedičstvom;inštrumentál
ich;genitív;ich;genitív
rasy;genitív;rasy;genitív
,;;,;
sú;;sú;
dôležitou;inštrumentál;dôležitou;inštrumentál
súčasťou;inštrumentál;súčasťou;inštrumentál
ich;genitív;ich;genitív
každodenného;genitív;každodenného;genitív
života;genitív;života;genitív
na;;na;
vidieku;lokál;vidieku;lokál
.;;.;
Formálne;;Formálne;
dodržiavaným;inštrumentál;dodržiavaným;inštrumentál
zvykom;inštrumentál;zvykom;inštrumentál
je;;je;
aj;;aj;
skrývanie;nominatív;skrývanie;nominatív
moslimských;genitív;moslimských;genitív
žien;genitív;žien;genitív
.;;.;
Padmа;nominatív;Padmа;nominatív
.;;.;
Popri;;Popri;
hlavnom;lokál;hlavnom;lokál
hrdinovi;lokál;hrdinovi;lokál
Kuberovi;lokál;Kuberovi;lokál
je;;je;
ona;nominatív;ona;nominatív
ďalšou;inštrumentál;ďalšou;inštrumentál
hrdinkou;inštrumentál;hrdinkou;inštrumentál
.;;.;
Dej;nominatív;Dej;nominatív
románu;genitív;románu;genitív
sa;;sa;
odohráva;;odohráva;
na;;na;
nej;lokál;nej;lokál
alebo;;alebo;
pri;;pri;
nej;lokál;nej;lokál
.;;.;
No;;No;
človek;nominatív;človek;nominatív
sa;;sa;
nevzdáva;;nevzdáva;
.;;.;
Začína;;Začína;
odznova;;odznova;
.;;.;
A;;A;
život;nominatív;život;nominatív
ide;;ide;
ďalej;;ďalej;
.;;.;
Kuber;nominatív;Kuber;nominatív
to;akuzatív;to;akuzatív
vie;;vie;
,;;,;
no;;no;
neodváži;;neodváži;
sa;;sa;
odporovať;;odporovať;
.;;.;
ANNA;nominatív;ANNA;nominatív
RÁCOVÁ;nominatív;RÁCOVÁ;nominatív
Zrkadlo;nominatív;Zrkadlo;nominatív
,;;,;
zrkadlo;nominatív;zrkadlo;nominatív
Zrkadlo;nominatív;Zrkadlo;nominatív
,;;,;
zrkadlo;nominatív;zrkadlo;nominatív
povedzže;;povedzže;
mi;datív;mi;datív
,;;,;
ktože;nominatív;ktože;nominatív
je;;je;
najkrajší;nominatív;najkrajší;nominatív
v;;v;
našej;lokál;našej;lokál
zemi;lokál;zemi;lokál
?;;?;
Nosí;;Nosí;
otrhaný;akuzatív;otrhaný;akuzatív
šat;akuzatív;šat;akuzatív
a;;a;
smútok;akuzatív;smútok;akuzatív
v;;v;
duši;lokál;duši;lokál
,;;,;
vari;;vari;
aj;;aj;
napriek;;napriek;
tomu;datív;tomu;datív
jej;datív;jej;datív
to;nominatív;to;nominatív
sluší;;sluší;
?;;?;
Snehulienka;nominatív;Snehulienka;nominatív
,;;,;
pche;;pche;
!;;!;
To;nominatív;To;nominatív
dievča;nominatív;dievča;nominatív
do;;do;
kuchyne;genitív;kuchyne;genitív
!;;!;
Ktože;nominatív;Ktože;nominatív
by;;by;
stál;;stál;
o;;o;
takú;akuzatív;takú;akuzatív
úbožiačku;akuzatív;úbožiačku;akuzatív
,;;,;
rada;nominatív;rada;nominatív
jej;datív;jej;datív
zakývam;;zakývam;
na;;na;
rozlúčku;akuzatív;rozlúčku;akuzatív
.;;.;
Kto;nominatív;Kto;nominatív
si;;si;
o;;o;
Snehulienke;lokál;Snehulienke;lokál
rozum;nominatív;rozum;akuzatív
trúsi;;trúsi;
,;;,;
ten;nominatív;ten;nominatív
rozletí;;rozletí;
sa;;sa;
na;;na;
márne;akuzatív;márne;akuzatív
kusy;akuzatív;kusy;akuzatív
!;;!;
JEDNÉHO;genitív;JEDNÉHO;genitív
DŇA;genitív;DŇA;genitív
SA;;SA;
PYŠNÁ;nominatív;PYŠNÁ;nominatív
KRÁĽOVNÁ;nominatív;KRÁĽOVNÁ;nominatív
SPÝTALA;;SPÝTALA;
svojho;genitív;svojho;genitív
zázračného;genitív;zázračného;genitív
zrkadla;genitív;zrkadla;genitív
:;;:;
“;;“;
Povedzže;;Povedzže;
mi;datív;mi;datív
,;;,;
ktože;nominatív;ktože;nominatív
je;;je;
najkrajší;nominatív;najkrajší;nominatív
v;;v;
našej;lokál;našej;lokál
zemi;lokál;zemi;lokál
?;;?;
“;;“;
Žiarlivá;nominatív;Žiarlivá;nominatív
kráľovná;nominatív;kráľovná;nominatív
sa;;sa;
hrozne;;hrozne;
nahnevala;;nahnevala;
,;;,;
že;;že;
jej;nominatív;jej;nominatív
nevlastná;nominatív;nevlastná;nominatív
dcéra;nominatív;dcéra;nominatív
je;;je;
krajšia;nominatív;krajšia;nominatív
ako;;ako;
ona;nominatív;ona;nominatív
,;;,;
a;;a;
prikázala;;prikázala;
poľovníkovi;datív;poľovníkovi;datív
,;;,;
aby;;aby;
princeznú;akuzatív;princeznú;akuzatív
zabil;;zabil;
.;;.;
Potom;;Potom;
si;;si;
kráľovná;nominatív;kráľovná;nominatív
opäť;;opäť;
zastala;;zastala;
pred;;pred;
oválne;akuzatív;oválne;akuzatív
zrkadlo;akuzatív;zrkadlo;akuzatív
v;;v;
zlatom;lokál;zlatom;lokál
ráme;lokál;ráme;lokál
.;;.;
V;;V;
zrkadle;lokál;zrkadle;lokál
sa;;sa;
znovu;;znovu;
zjavila;;zjavila;
akási;nominatív;akási;nominatív
nejasná;nominatív;nejasná;nominatív
tajomná;nominatív;tajomná;nominatív
tvár;nominatív;tvár;nominatív
.;;.;
Zrkadlo;nominatív;Zrkadlo;nominatív
sa;;sa;
istotne;;istotne;
mýli;;mýli;
,;;,;
pomyslela;;pomyslela;
si;;si;
kráľovná;nominatív;kráľovná;nominatív
.;;.;
“;;“;
Snehulienka;nominatív;Snehulienka;nominatív
predsa;;predsa;
leží;;leží;
mŕtva;nominatív;mŕtva;nominatív
v;;v;
lese;lokál;lese;lokál
,;;,;
“;;“;
povedala;;povedala;
a;;a;
otvorila;;otvorila;
skrinku;akuzatív;skrinku;akuzatív
.;;.;
“;;“;
Poľovník;nominatív;Poľovník;nominatív
mi;datív;mi;datív
priniesol;;priniesol;
dôkaz;akuzatív;dôkaz;akuzatív
.;;.;
Rozzúrená;nominatív;Rozzúrená;nominatív
sa;;sa;
zvrtla;;zvrtla;
a;;a;
kamennými;inštrumentál;kamennými;inštrumentál
schodmi;inštrumentál;schodmi;inštrumentál
zbehla;;zbehla;
do;;do;
zámockej;genitív;zámockej;genitív
pivnice;genitív;pivnice;genitív
.;;.;
Otvorila;;Otvorila;
ťažké;akuzatív;ťažké;akuzatív
drevené;akuzatív;drevené;akuzatív
dvere;akuzatív;dvere;akuzatív
a;;a;
vstúpila;;vstúpila;
do;;do;
svojho;genitív;svojho;genitív
laboratória;genitív;laboratória;genitív
.;;.;
V;;V;
temnej;lokál;temnej;lokál
miestnosti;lokál;miestnosti;lokál
blikalo;;blikalo;
iba;;iba;
svetlo;nominatív;svetlo;nominatív
sviec;genitív;sviec;genitív
.;;.;
Na;;Na;
stoloch;lokál;stoloch;lokál
stáli;;stáli;
všelijaké;nominatív;všelijaké;nominatív
fľaštičky;nominatív;fľaštičky;nominatív
a;;a;
v;;v;
bankách;lokál;bankách;lokál
bublali;;bublali;
záhadné;nominatív;záhadné;nominatív
tekutiny;nominatív;tekutiny;nominatív
.;;.;
Na;;Na;
stenách;lokál;stenách;lokál
viseli;;viseli;
zaprášené;nominatív;zaprášené;nominatív
police;nominatív;police;nominatív
s;;s;
prastarými;inštrumentál;prastarými;inštrumentál
knihami;inštrumentál;knihami;inštrumentál
zaklínadiel;genitív;zaklínadiel;genitív
a;;a;
čarov;genitív;čarov;genitív
.;;.;
Sama;nominatív;Sama;nominatív
zájdem;;zájdem;
do;;do;
chalúpky;genitív;chalúpky;genitív
k;;k;
siedmim;datív;siedmim;datív
trpaslíkom;datív;trpaslíkom;datív
.;;.;
Budem;;Budem;
škaredá;nominatív;škaredá;nominatív
!;;!;
“;;“;
vravela;;vravela;
a;;a;
nedočkavo;;nedočkavo;
obracala;;obracala;
ošúchané;akuzatív;ošúchané;akuzatív
listy;akuzatív;listy;akuzatív
.;;.;
Do;;Do;
sklenej;genitív;sklenej;genitív
nádoby;genitív;nádoby;genitív
,;;,;
v;;v;
ktorej;lokál;ktorej;lokál
varila;;varila;
zázračný;akuzatív;zázračný;akuzatív
nápoj;akuzatív;nápoj;akuzatív
,;;,;
pridávala;;pridávala;
čarovné;akuzatív;čarovné;akuzatív
prísady;akuzatív;prísady;akuzatív
,;;,;
a;;a;
pritom;;pritom;
čítala;;čítala;
.;;.;
Všetky;nominatív;Všetky;nominatív
prísady;nominatív;prísady;nominatív
sa;;sa;
zmiešali;;zmiešali;
a;;a;
vznikla;;vznikla;
tmavá;nominatív;tmavá;nominatív
tekutina;nominatív;tekutina;nominatív
.;;.;
S;;S;
odporným;inštrumentál;odporným;inštrumentál
škrekotom;inštrumentál;škrekotom;inštrumentál
z;;z;
nej;genitív;nej;genitív
stúpali;;stúpali;
čarodejné;nominatív;čarodejné;nominatív
výpary;nominatív;výpary;nominatív
.;;.;
“;;“;
Hromy;akuzatív;Hromy;akuzatív
a;;a;
blesky;akuzatív;blesky;akuzatív
privej;;privej;
!;;!;
Prsty;nominatív;Prsty;nominatív
sa;;sa;
jej;datív;jej;datív
skrivili;;skrivili;
a;;a;
nechty;nominatív;nechty;nominatív
sa;;sa;
premenili;;premenili;
na;;na;
zahnuté;akuzatív;zahnuté;akuzatív
pazúriská;akuzatív;pazúriská;akuzatív
.;;.;
Oči;nominatív;Oči;nominatív
jej;datív;jej;datív
vystúpili;;vystúpili;
z;;z;
jamiek;genitív;jamiek;genitív
a;;a;
z;;z;
vyškerených;genitív;vyškerených;genitív
úst;genitív;úst;genitív
vypadali;;vypadali;
všetky;nominatív;všetky;nominatív
zuby;nominatív;zuby;nominatív
okrem;;okrem;
jedného;genitív;jedného;genitív
.;;.;
Kráľovná;nominatív;Kráľovná;nominatív
sa;;sa;
premenila;;premenila;
na;;na;
starú;akuzatív;starú;akuzatív
škaredú;akuzatív;škaredú;akuzatív
bosorku;akuzatív;bosorku;akuzatív
.;;.;
Strašná;nominatív;Strašná;nominatív
babizňa;nominatív;babizňa;nominatív
spokojne;;spokojne;
zakrákala;;zakrákala;
.;;.;
Keď;;Keď;
ho;akuzatív;ho;akuzatív
Snehulienka;nominatív;Snehulienka;nominatív
zje;;zje;
,;;,;
naveky;;naveky;
zaspí;;zaspí;
.;;.;
A;;A;
už;;už;
miešala;;miešala;
v;;v;
kotli;lokál;kotli;lokál
vriacu;akuzatív;vriacu;akuzatív
tekutinu;akuzatív;tekutinu;akuzatív
.;;.;
V;;V;
druhej;lokál;druhej;lokál
ruke;lokál;ruke;lokál
držala;;držala;
zelené;akuzatív;zelené;akuzatív
jabĺčko;akuzatív;jabĺčko;akuzatív
.;;.;
Keď;;Keď;
z;;z;
jabĺčka;genitív;jabĺčka;genitív
odkvapkal;;odkvapkal;
jed;nominatív;jed;nominatív
,;;,;
zjavila;;zjavila;
sa;;sa;
na;;na;
ňom;lokál;ňom;lokál
smrtka;nominatív;smrtka;nominatív
.;;.;
“;;“;
Hľa;;Hľa;
!;;!;
“;;“;
zvolala;;zvolala;
bosorka;nominatív;bosorka;nominatív
.;;.;
“;;“;
Pche;;Pche;
!;;!;
“;;“;
odfrkla;;odfrkla;
.;;.;
Zaživa;;Zaživa;
!;;!;
Zaživa;;Zaživa;
!;;!;
“;;“;
krákala;;krákala;
bosorka;nominatív;bosorka;nominatív
.;;.;
Pomedzi;;Pomedzi;
stromy;akuzatív;stromy;akuzatív
zbadala;;zbadala;
chalúpku;akuzatív;chalúpku;akuzatív
,;;,;
v;;v;
ktorej;lokál;ktorej;lokál
bývali;;bývali;
trpaslíci;nominatív;trpaslíci;nominatív
.;;.;
Snehulienka;nominatív;Snehulienka;nominatív
práve;;práve;
piekla;;piekla;
koláč;akuzatív;koláč;akuzatív
.;;.;
“;;“;
Mhm;;Mhm;
.;;.;
“;;“;
Snehulienka;nominatív;Snehulienka;nominatív
pozrela;;pozrela;
na;;na;
ligotavé;akuzatív;ligotavé;akuzatív
červené;akuzatív;červené;akuzatív
jabĺčko;akuzatív;jabĺčko;akuzatív
.;;.;
“;;“;
Nechceš;;Nechceš;
ochutnať;;ochutnať;
?;;?;
“;;“;
spýtala;;spýtala;
sa;;sa;
bosorka;nominatív;bosorka;nominatív
.;;.;
Spoločne;;Spoločne;
vyrazili;;vyrazili;
jabĺčko;akuzatív;jabĺčko;akuzatív
babizne;genitív;babizne;genitív
z;;z;
ruky;genitív;ruky;genitív
.;;.;
“;;“;
Heš;;Heš;
!;;!;
Snehulienka;nominatív;Snehulienka;nominatív
jej;datív;jej;datív
pomohla;;pomohla;
vstať;;vstať;
.;;.;
Ak;;Ak;
vojde;;vojde;
dnu;;dnu;
,;;,;
bude;;bude;
pred;;pred;
nimi;inštrumentál;nimi;inštrumentál
v;;v;
bezpečí;lokál;bezpečí;lokál
.;;.;
Moje;nominatív;Moje;nominatív
chorľavé;nominatív;chorľavé;nominatív
srdce;nominatív;srdce;nominatív
!;;!;
“;;“;
zvolala;;zvolala;
.;;.;
V;;V;
domčeku;lokál;domčeku;lokál
si;;si;
odpočiniem;;odpočiniem;
.;;.;
“;;“;
Naozaj;;Naozaj;
?;;?;
“;;“;
zvolala;;zvolala;
prekvapená;nominatív;prekvapená;nominatív
Snehulienka;nominatív;Snehulienka;nominatív
.;;.;
Snehulienka;nominatív;Snehulienka;nominatív
váhala;;váhala;
.;;.;
So;;So;
zatajeným;inštrumentál;zatajeným;inštrumentál
dychom;inštrumentál;dychom;inštrumentál
sledovala;;sledovala;
,;;,;
ako;;ako;
Snehulienka;nominatív;Snehulienka;nominatív
zahryzla;;zahryzla;
do;;do;
jabĺčka;genitív;jabĺčka;genitív
.;;.;
Konečne;;Konečne;
!;;!;
“;;“;
Je;;Je;
mi;datív;mi;datív
tak;;tak;
čudne;;čudne;
,;;,;
“;;“;
tíško;;tíško;
zašepkala;;zašepkala;
Snehulienka;nominatív;Snehulienka;nominatív
.;;.;
Bosorka;nominatív;Bosorka;nominatív
si;;si;
škodoradostne;;škodoradostne;
pomädlila;;pomädlila;
ruky;akuzatív;ruky;akuzatív
.;;.;
Snehulienke;datív;Snehulienke;datív
sa;;sa;
zakrútila;;zakrútila;
hlava;nominatív;hlava;nominatív
a;;a;
obchádzali;;obchádzali;
ju;akuzatív;ju;akuzatív
mdloby;nominatív;mdloby;nominatív
.;;.;
Jabĺčko;nominatív;Jabĺčko;nominatív
vypadlo;;vypadlo;
dievčine;datív;dievčine;datív
z;;z;
ruky;genitív;ruky;genitív
.;;.;
Snehulienka;nominatív;Snehulienka;nominatív
spadla;;spadla;
na;;na;
zem;akuzatív;zem;akuzatív
.;;.;
Bosorka;nominatív;Bosorka;nominatív
sa;;sa;
nad;;nad;
ňou;inštrumentál;ňou;inštrumentál
víťazne;;víťazne;
skláňala;;skláňala;
a;;a;
zaškriekala;;zaškriekala;
.;;.;
Pán;nominatív;Pán;nominatív
lampy;genitív;lampy;genitív
“;;“;
Vidíš;;Vidíš;
,;;,;
Jago;vokatív;Jago;vokatív
,;;,;
“;;“;
povedal;;povedal;
svojmu;datív;svojmu;datív
papagájovi;datív;papagájovi;datív
.;;.;
Vtom;;Vtom;
sa;;sa;
zjavil;;zjavil;
veľký;nominatív;veľký;nominatív
modrý;nominatív;modrý;nominatív
džin;nominatív;džin;nominatív
.;;.;
“;;“;
Si;;Si;
mojím;inštrumentál;mojím;inštrumentál
otrokom;inštrumentál;otrokom;inštrumentál
a;;a;
zaraz;;zaraz;
mi;datív;mi;datív
splníš;;splníš;
prvé;akuzatív;prvé;akuzatív
želanie;akuzatív;želanie;akuzatív
.;;.;
Nad;;Nad;
palácom;inštrumentál;palácom;inštrumentál
sa;;sa;
sťahovali;;sťahovali;
ťažké;nominatív;ťažké;nominatív
čiernočervené;nominatív;čiernočervené;nominatív
mraky;nominatív;mraky;nominatív
.;;.;
Starého;akuzatív;Starého;akuzatív
dobráckeho;akuzatív;dobráckeho;akuzatív
sultána;akuzatív;sultána;akuzatív
zahalili;;zahalili;
kúdoly;nominatív;kúdoly;nominatív
hmly;genitív;hmly;genitív
.;;.;
“;;“;
Čo;nominatív;Čo;nominatív
je;;je;
?;;?;
“;;“;
vyľakane;;vyľakane;
vyhŕkol;;vyhŕkol;
sultán;nominatív;sultán;nominatív
.;;.;
“;;“;
Ocko;vokatív;Ocko;vokatív
!;;!;
“;;“;
zvolala;;zvolala;
Jazmína;nominatív;Jazmína;nominatív
,;;,;
keď;;keď;
sultán;nominatív;sultán;nominatív
zmizol;;zmizol;
.;;.;
Vzápätí;;Vzápätí;
stál;;stál;
na;;na;
balkóne;lokál;balkóne;lokál
Džafar;nominatív;Džafar;nominatív
oblečený;nominatív;oblečený;nominatív
v;;v;
sultánovom;lokál;sultánovom;lokál
rúchu;lokál;rúchu;lokál
.;;.;
Sultána;akuzatív;Sultána;akuzatív
odhodilo;;odhodilo;
nabok;;nabok;
.;;.;
Diváci;nominatív;Diváci;nominatív
nahlas;;nahlas;
zhíkli;;zhíkli;
.;;.;
“;;“;
Džafar;vokatív;Džafar;vokatív
!;;!;
“;;“;
skríkol;;skríkol;
sultán;nominatív;sultán;nominatív
.;;.;
“;;“;
Ty;nominatív;Ty;nominatív
podlý;nominatív;podlý;nominatív
zradca;nominatív;zradca;nominatív
!;;!;
“;;“;
“;;“;
Správne;;Správne;
,;;,;
“;;“;
odvetil;;odvetil;
Džafar;nominatív;Džafar;nominatív
so;;so;
zlovestným;inštrumentál;zlovestným;inštrumentál
úškrnom;inštrumentál;úškrnom;inštrumentál
.;;.;
Nádvorie;akuzatív;Nádvorie;akuzatív
zahalil;;zahalil;
obrovský;nominatív;obrovský;nominatív
tieň;nominatív;tieň;nominatív
.;;.;
Nerob;;Nerob;
to;akuzatív;to;akuzatív
!;;!;
“;;“;
zvolal;;zvolal;
Aladin;nominatív;Aladin;nominatív
.;;.;
“;;“;
Džafar;vokatív;Džafar;vokatív
,;;,;
rozkazujem;;rozkazujem;
ti;datív;ti;datív
,;;,;
aby;;aby;
si;;si;
prestal;;prestal;
!;;!;
“;;“;
zlostne;;zlostne;
skríkol;;skríkol;
sultán;nominatív;sultán;nominatív
.;;.;
Chcem;;Chcem;
,;;,;
aby;;aby;
si;;si;
mi;datív;mi;datív
splnil;;splnil;
druhé;akuzatív;druhé;akuzatív
želanie;akuzatív;želanie;akuzatív
,;;,;
džin;vokatív;džin;vokatív
.;;.;
“;;“;
Daj;;Daj;
im;datív;im;datív
pokoj;akuzatív;pokoj;akuzatív
!;;!;
“;;“;
skríkol;;skríkol;
Aladin;nominatív;Aladin;nominatív
.;;.;
Džafar;nominatív;Džafar;nominatív
na;;na;
Aladina;akuzatív;Aladina;akuzatív
zlovestne;;zlovestne;
zazrel;;zazrel;
.;;.;
“;;“;
Alebo;;Alebo;
radšej;nominatív;radšej;nominatív
s;;s;
Aladinom;inštrumentál;Aladinom;inštrumentál
,;;,;
“;;“;
zaškriekal;;zaškriekal;
posmešne;;posmešne;
Jago;nominatív;Jago;nominatív
.;;.;
Z;;Z;
palice;genitív;palice;genitív
vyšľahol;;vyšľahol;
zelený;nominatív;zelený;nominatív
blesk;nominatív;blesk;nominatív
.;;.;
Aladinove;nominatív;Aladinove;nominatív
kráľovské;nominatív;kráľovské;nominatív
rúcho;nominatív;rúcho;nominatív
zmizlo;;zmizlo;
.;;.;
Stál;;Stál;
tam;;tam;
v;;v;
otrhaných;lokál;otrhaných;lokál
šatách;lokál;šatách;lokál
,;;,;
aké;akuzatív;aké;akuzatív
nosieval;;nosieval;
,;;,;
keď;;keď;
sa;;sa;
túlal;;túlal;
po;;po;
uliciach;lokál;uliciach;lokál
.;;.;
“;;“;
Maj;;Maj;
sa;;sa;
,;;,;
princ;vokatív;princ;vokatív
Ali;vokatív;Ali;vokatív
Abubu;vokatív;Abubu;vokatív
!;;!;
“;;“;
kričal;;kričal;
za;;za;
ním;inštrumentál;ním;inštrumentál
Džafar;nominatív;Džafar;nominatív
.;;.;
“;;“;
Konečne;;Konečne;
!;;!;
“;;“;
zvolal;;zvolal;
so;;so;
smiechom;inštrumentál;smiechom;inštrumentál
.;;.;
Zo;;Zo;
zlatej;genitív;zlatej;genitív
čaše;genitív;čaše;genitív
popíjal;;popíjal;
víno;akuzatív;víno;akuzatív
a;;a;
džin;nominatív;džin;nominatív
mu;datív;mu;datív
masíroval;;masíroval;
nohy;akuzatív;nohy;akuzatív
.;;.;
Pri;;Pri;
Džafarovi;lokál;Džafarovi;lokál
sedela;;sedela;
Jazmína;nominatív;Jazmína;nominatív
so;;so;
spútanými;inštrumentál;spútanými;inštrumentál
rukami;inštrumentál;rukami;inštrumentál
.;;.;
Jediným;inštrumentál;Jediným;inštrumentál
mávnutím;inštrumentál;mávnutím;inštrumentál
zázračnej;genitív;zázračnej;genitív
palice;genitív;palice;genitív
premenil;;premenil;
reťaze;akuzatív;reťaze;akuzatív
na;;na;
zlatú;akuzatív;zlatú;akuzatív
korunku;akuzatív;korunku;akuzatív
.;;.;
“;;“;
Nikdy;;Nikdy;
!;;!;
“;;“;
zvolala;;zvolala;
.;;.;
Nazlostený;nominatív;Nazlostený;nominatív
Džafar;nominatív;Džafar;nominatív
vyskočil;;vyskočil;
z;;z;
trónu;genitív;trónu;genitív
,;;,;
ktorý;nominatív;ktorý;nominatív
pripomínal;;pripomínal;
kobru;akuzatív;kobru;akuzatív
.;;.;
“;;“;
A;;A;
čo;akuzatív;čo;akuzatív
ten;nominatív;ten;nominatív
pouličný;nominatív;pouličný;nominatív
potkan;nominatív;potkan;nominatív
?;;?;
“;;“;
spýtal;;spýtal;
sa;;sa;
Džafar;nominatív;Džafar;nominatív
.;;.;
Mal;;Mal;
na;;na;
mysli;lokál;mysli;lokál
Aladina;akuzatív;Aladina;akuzatív
.;;.;
“;;“;
Aký;nominatív;Aký;nominatív
pouličný;nominatív;pouličný;nominatív
potkan;nominatív;potkan;nominatív
?;;?;
“;;“;
priadla;;priadla;
Jazmína;nominatív;Jazmína;nominatív
.;;.;
Zlý;nominatív;Zlý;nominatív
sultán;nominatív;sultán;nominatív
bol;;bol;
od;;od;
