Slovo;Slovný druh;Slovo2;Slovný druh2
Foto;Podstatne meno;Foto;Podstatné meno
je;Sloveso;je;Sloveso
len;Castica;len;Častica
ilustracne;Pridavne meno;ilustracne;Príslovka
.;Interpunkcia;.;Interpunkcia
V;Predlozka;V;Predložka
jednej;Cislovka;jednej;Číslovka
firme;Podstatne meno;firme;Podstatné meno
maju;Sloveso;maju;Podstatné meno
hluchu;Pridavne meno;hluchu;Podstatné meno
upratovacku;Podstatne meno;upratovacku;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Jedneho;Cislovka;Jedneho;Prídavné meno
dna;Podstatne meno;dna;Podstatné meno
povysavala;Sloveso;povysavala;Sloveso
vsetky;Zameno;vsetky;Podstatné meno
kancelarie;Podstatne meno;kancelarie;Podstatné meno
s;Predlozka;s;Predložka
vypnutym;Pricastie - Sloveso;vypnutym;Prídavné meno
vysavacom;Podstatne meno;vysavacom;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Neprisla;Sloveso;Neprisla;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Pokracovala;Sloveso;Pokracovala;Sloveso
v;Predlozka;v;Predložka
nezmenenom;Pricastie - Sloveso;nezmenenom;Príčastie - Sloveso
tempe;Podstatne meno;tempe;Podstatné meno
stale;Castica;stale;Príslovka
blizsie;Prislovka;blizsie;Sloveso
k;Predlozka;k;Predložka
jeho;Zameno;jeho;Zámeno
stolu;Podstatne meno;stolu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nakoniec;Prislovka;Nakoniec;Príslovka
to;Zameno;to;Zámeno
nevydrzal;Sloveso;nevydrzal;Sloveso
a;Spojka;a;Spojka
snazil;Sloveso;snazil;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
upratovacku;Podstatne meno;upratovacku;Podstatné meno
na;Predlozka;na;Predložka
problem;Podstatne meno;problem;Citový výraz
upozornit;Sloveso;upozornit;Citový výraz
.;Interpunkcia;.;Interpunkcia
Moja;Zameno;Moja;Zámeno
matka;Podstatne meno;matka;Podstatné meno
by;Kondicionalova morfema;by;Kondicionálová morféma
urcite;Castica;urcite;Neurčiteľný slovný druh
tvrdila;Sloveso;tvrdila;Sloveso
,;Interpunkcia;,;Interpunkcia
ze;Spojka;ze;Predložka
minimalne;Prislovka;minimalne;Podstatné meno
stokrat;Cislovka;stokrat;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Jednoducho;Castica;Jednoducho;Častica
predstavenie;Podstatne meno;predstavenie;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Zamer;Podstatne meno;Zamer;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Foto;Podstatne meno;Foto;Podstatné meno
je;Sloveso;je;Sloveso
len;Castica;len;Častica
ilustracne;Pridavne meno;ilustracne;Príslovka
.;Interpunkcia;.;Interpunkcia
Kym;Spojka;Kym;Podstatné meno
svetlo;Podstatne meno;svetlo;Podstatné meno
stihlo;Sloveso;stihlo;Sloveso
zmiznut;Sloveso;zmiznut;Podstatné meno
,;Interpunkcia;,;Interpunkcia
upozornil;Sloveso;upozornil;Sloveso
som;Sloveso;som;Sloveso
nan';Zameno;;
taxikara;Podstatne meno;taxikara;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Obaja;Cislovka;Obaja;Číslovka
sme;Sloveso;sme;Sloveso
na;Predlozka;na;Predložka
okamih;Podstatne meno;okamih;Podstatné meno
upreli;Sloveso;upreli;Sloveso
zrak;Podstatne meno;zrak;Podstatné meno
na;Predlozka;na;Predložka
pohybujuce;Pricastie - Sloveso;pohybujuce;Príčastie - Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
svetlo;Podstatne meno;svetlo;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Obidve;Cislovka;Obidve;Číslovka
moznosti;Podstatne meno;moznosti;Podstatné meno
dost;Prislovka;dost;Neurčiteľný slovný druh
nepravdepodobne;Pridavne meno;nepravdepodobne;Príslovka
.;Interpunkcia;.;Interpunkcia
Uz;Castica;Uz;Predložka
mnohokrat;Cislovka;mnohokrat;Podstatné meno
som;Sloveso;som;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
utvrdil;Sloveso;utvrdil;Sloveso
o;Predlozka;o;Predložka
pravdivosti;Podstatne meno;pravdivosti;Podstatné meno
tejto;Zameno;tejto;Zámeno
teorie;Podstatne meno;teorie;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Preto;Spojka;Preto;Zámeno
je;Sloveso;je;Sloveso
vacsinou;Prislovka;vacsinou;Podstatné meno
lepsie;Pridavne meno;lepsie;Podstatné meno
neplytvat;Sloveso;neplytvat;Podstatné meno
energiou;Podstatne meno;energiou;Podstatné meno
a;Spojka;a;Spojka
vziat;Sloveso;vziat;Podstatné meno
na;Predlozka;na;Predložka
vedomie;Podstatne meno;vedomie;Podstatné meno
cudziu;Pridavne meno;cudziu;Prídavné meno
paradigmu;Podstatne meno;paradigmu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Bol;Sloveso;Bol;Sloveso
stary;Pridavne meno;stary;Citový výraz
,;Interpunkcia;,;Interpunkcia
mozeme;Sloveso;mozeme;Citový výraz
si;Zvratne zameno;si;Citový výraz
povedat;Sloveso;povedat;Citový výraz
.;Interpunkcia;.;Interpunkcia
Nieco;Zameno;Nieco;Podstatné meno
ma;Zameno;ma;Zámeno
vsak;Castica;vsak;Príslovka
na;Predlozka;na;Predložka
tom;Zameno;tom;Zámeno
znepokojuje;Sloveso;znepokojuje;Sloveso
.;Interpunkcia;.;Interpunkcia
Pacia;Sloveso;Pacia;Prídavné meno
sa;Zvratne zameno;sa;Zvratné zámeno
vam;Zameno;vam;Sloveso
?;Interpunkcia;?;Interpunkcia
Genialitu;Podstatne meno;Genialitu;Podstatné meno
?;Interpunkcia;?;Interpunkcia
Odvahu;Podstatne meno;Odvahu;Podstatné meno
?;Interpunkcia;?;Interpunkcia
Vasen;Podstatne meno;Vasen;Podstatné meno
?;Interpunkcia;?;Interpunkcia
Obcas;Prislovka;Obcas;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
niekto;Zameno;niekto;Zámeno
chabo;Prislovka;chabo;Príslovka
a;Spojka;a;Spojka
dost;Prislovka;dost;Príslovka
bezvysledne;Prislovka;bezvysledne;Príslovka
pokusil;Sloveso;pokusil;Sloveso
sfuknut;Sloveso;sfuknut;Podstatné meno
dvadsatcentimetrove;Pridavne meno;dvadsatcentimetrove;Prídavné meno
plamene;Podstatne meno;plamene;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vytopilo;Sloveso;Vytopilo;Sloveso
nas;Zameno;nas;Zvratné zámeno
?;Interpunkcia;?;Interpunkcia
Mozno;Castica;Mozno;Príslovka
to;Zameno;to;Zámeno
vyzera;Sloveso;vyzera;Sloveso
nezmyselne;Prislovka;nezmyselne;Príslovka
,;Interpunkcia;,;Interpunkcia
ale;Spojka;ale;Spojka
mne;Zameno;mne;Zámeno
to;Zameno;to;Zámeno
pomaha;Sloveso;pomaha;Sloveso
.;Interpunkcia;.;Interpunkcia
Takto;Zameno;Takto;Zámeno
nevyzera;Sloveso;nevyzera;Sloveso
ani;Spojka;ani;Spojka
autorka;Podstatne meno;autorka;Podstatné meno
clanku;Podstatne meno;clanku;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ani;Spojka;ani;Spojka
kamaratova;Pridavne meno;kamaratova;Prídavné meno
babka;Podstatne meno;babka;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Niekedy;Zameno;Niekedy;Zámeno
su;Sloveso;su;Citový výraz
vsak;Castica;vsak;Citový výraz
tie;Zameno;tie;Zámeno
pragmaticke;Pridavne meno;pragmaticke;Prídavné meno
dovody;Podstatne meno;dovody;Podstatné meno
prapodivne;Pridavne meno;prapodivne;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vraj;Castica;Vraj;Častica
pri;Predlozka;pri;Predložka
takych;Zameno;takych;Prídavné meno
velkonocnych;Pridavne meno;velkonocnych;Prídavné meno
oblievackach;Podstatne meno;oblievackach;Podstatné meno
chlapci;Podstatne meno;chlapci;Podstatné meno
najviac;Prislovka;najviac;Príslovka
a;Spojka;a;Spojka
najcastejsie;Prislovka;najcastejsie;Príslovka
oblievali;Sloveso;oblievali;Sloveso
najkrajsie;Pridavne meno;najkrajsie;Podstatné meno
dievcata;Podstatne meno;dievcata;Podstatné meno
z;Predlozka;z;Predložka
dediny;Podstatne meno;dediny;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nasledky;Podstatne meno;Nasledky;Podstatné meno
narazu;Podstatne meno;narazu;Podstatné meno
byvali;Sloveso;byvali;Sloveso
rovnako;Prislovka;rovnako;Príslovka
krute;Pridavne meno;krute;Príslovka
.;Interpunkcia;.;Interpunkcia
Tomu;Zameno;Tomu;Zámeno
ja;Zameno;ja;Zámeno
hovorim;Sloveso;hovorim;Sloveso
prirodzeny;Pridavne meno;prirodzeny;Podstatné meno
vyber;Podstatne meno;vyber;Sloveso
!;Interpunkcia;!;Interpunkcia
Priciny;Podstatne meno;Priciny;Podstatné meno
ochorenia;Podstatne meno;ochorenia;Podstatné meno
uzko;Prislovka;uzko;Príslovka
suvisia;Sloveso;suvisia;Sloveso
s;Predlozka;s;Predložka
nezdravym;Pridavne meno;nezdravym;Prídavné meno
zivotnym;Pridavne meno;zivotnym;Prídavné meno
stylom;Podstatne meno;stylom;Podstatné meno
,;Interpunkcia;,;Interpunkcia
svoju;Zameno;svoju;Zámeno
vyznamnu;Pridavne meno;vyznamnu;Prídavné meno
ulohu;Podstatne meno;ulohu;Podstatné meno
zohravaju;Sloveso;zohravaju;Podstatné meno
alkohol;Podstatne meno;alkohol;Podstatné meno
,;Interpunkcia;,;Interpunkcia
fajcenie;Podstatne meno;fajcenie;Podstatné meno
,;Interpunkcia;,;Interpunkcia
nedostatok;Podstatne meno;nedostatok;Podstatné meno
pohybu;Podstatne meno;pohybu;Podstatné meno
,;Interpunkcia;,;Interpunkcia
nadvaha;Podstatne meno;nadvaha;Podstatné meno
a;Spojka;a;Spojka
obezita;Podstatne meno;obezita;Podstatné meno
,;Interpunkcia;,;Interpunkcia
stres;Podstatne meno;stres;Podstatné meno
,;Interpunkcia;,;Interpunkcia
popripade;Castica;popripade;Častica
nedostatok;Podstatne meno;nedostatok;Podstatné meno
zdravych;Pridavne meno;zdravych;Prídavné meno
potravin;Podstatne meno;potravin;Podstatné meno
.;Interpunkcia;.;Interpunkcia
V;Predlozka;V;Predložka
takomto;Zameno;takomto;Zámeno
pripade;Podstatne meno;pripade;Podstatné meno
hovorime;Sloveso;hovorime;Sloveso
o;Predlozka;o;Predložka
tzv;Znacky;tzv;Značky
.;Interpunkcia;.;Interpunkcia
primarnej;Pridavne meno;primarnej;Prídavné meno
prevencii;Podstatne meno;prevencii;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Na;Predlozka;Na;Citový výraz
vsetky;Zameno;vsetky;Citový výraz
otazky;Podstatne meno;otazky;Citový výraz
im;Zameno;im;Citový výraz
budu;Sloveso;budu;Citový výraz
odpovedat;Sloveso;odpovedat;Citový výraz
odbornici;Podstatne meno;odbornici;Citový výraz
.;Interpunkcia;.;Interpunkcia
Osvetovu;Pridavne meno;Osvetovu;Prídavné meno
kampan;Podstatne meno;kampan;Citový výraz
Nadej;Podstatne meno;Nadej;Citový výraz
pre;Predlozka;pre;Predložka
zivot;Podstatne meno;zivot;Podstatné meno
podporili;Sloveso;podporili;Sloveso
Svetova;Pridavne meno;Svetova;Prídavné meno
zdravotnicka;Pridavne meno;zdravotnicka;Prídavné meno
organizacia;Podstatne meno;organizacia;Podstatné meno
,;Interpunkcia;,;Interpunkcia
minister;Podstatne meno;minister;Podstatné meno
zdravotnictva;Podstatne meno;zdravotnictva;Podstatné meno
,;Interpunkcia;,;Interpunkcia
Slovenska;Pridavne meno;Slovenska;Podstatné meno
geriatricka;Pridavne meno;geriatricka;Prídavné meno
a;Spojka;a;Spojka
gerontologicka;Pridavne meno;gerontologicka;Prídavné meno
spolocnost;Podstatne meno;spolocnost;Neurčiteľný slovný druh
,;Interpunkcia;,;Interpunkcia
Slovenska;Pridavne meno;Slovenska;Podstatné meno
lekarska;Pridavne meno;lekarska;Prídavné meno
spolocnost;Podstatne meno;spolocnost;Neurčiteľný slovný druh
,;Interpunkcia;,;Interpunkcia
Slovenska;Pridavne meno;Slovenska;Podstatné meno
internisticka;Pridavne meno;internisticka;Podstatné meno
spolocnost;Podstatne meno;spolocnost;Podstatné meno
a;Spojka;a;Spojka
Slovenska;Pridavne meno;Slovenska;Podstatné meno
kardiologicka;Pridavne meno;kardiologicka;Prídavné meno
spolocnost;Podstatne meno;spolocnost;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nehodilo;Sloveso;Nehodilo;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
mi;Zameno;mi;Zámeno
do;Predlozka;do;Predložka
"""";Interpunkcia;;
kramu;Podstatne meno;kramu;Podstatné meno
"""";Interpunkcia;;
.;Interpunkcia;.;Interpunkcia
Horkyze;Castica;Horkyze;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Poziera;Sloveso;Poziera;Podstatné meno
slova;Podstatne meno;slova;Podstatné meno
bez;Predlozka;bez;Predložka
akychkolvek;Zameno;akychkolvek;Zámeno
zabran;Podstatne meno;zabran;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Kazdy;Zameno;Kazdy;Podstatné meno
jazyk;Podstatne meno;jazyk;Podstatné meno
tak;Zameno;tak;Zámeno
robi;Sloveso;robi;Sloveso
.;Interpunkcia;.;Interpunkcia
Jazyk;Podstatne meno;Jazyk;Podstatné meno
si;Zvratne zameno;si;Zvratné zámeno
ich;Zameno;ich;Zámeno
prisvojil;Sloveso;prisvojil;Sloveso
.;Interpunkcia;.;Interpunkcia
Branit;Sloveso;Branit;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
tomu;Zameno;tomu;Zámeno
nebudem;Sloveso;nebudem;Sloveso
.;Interpunkcia;.;Interpunkcia
Bude;Sloveso;Bude;Sloveso
tu;Zameno;tu;Zámeno
doma;Prislovka;doma;Príslovka
.;Interpunkcia;.;Interpunkcia
Kazdy;Zameno;Kazdy;Podstatné meno
pokus;Podstatne meno;pokus;Podstatné meno
o;Predlozka;o;Predložka
systematizaciu;Podstatne meno;systematizaciu;Podstatné meno
tejto;Zameno;tejto;Zámeno
otazky;Podstatne meno;otazky;Podstatné meno
totiz;Castica;totiz;Podstatné meno
nevyhnutne;Prislovka;nevyhnutne;Príslovka
naraza;Sloveso;naraza;Sloveso
na;Predlozka;na;Predložka
koliziu;Podstatne meno;koliziu;Podstatné meno
metody;Podstatne meno;metody;Podstatné meno
vedeckeho;Pridavne meno;vedeckeho;Prídavné meno
pristupu;Podstatne meno;pristupu;Podstatné meno
s;Predlozka;s;Predložka
rozumovo;Prislovka;rozumovo;Príslovka
nedefinovatelnym;Pridavne meno;nedefinovatelnym;Prídavné meno
fenomenom;Podstatne meno;fenomenom;Podstatné meno
nabozenstva;Podstatne meno;nabozenstva;Podstatné meno
a;Spojka;a;Spojka
viery;Podstatne meno;viery;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Rozsiahla;Pridavne meno;Rozsiahla;Prídavné meno
a;Spojka;a;Spojka
pomerne;Castica;pomerne;Častica
dobre;Prislovka;dobre;Príslovka
organizovana;Pricastie - Sloveso;organizovana;Príčastie - Sloveso
archeologicka;Pridavne meno;archeologicka;Podstatné meno
praca;Podstatne meno;praca;Príčastie - Sloveso
na;Predlozka;na;Predložka
teritoriu;Podstatne meno;teritoriu;Podstatné meno
byvaleho;Pridavne meno;byvaleho;Prídavné meno
ZSSR;Znacky;ZSSR;Značky
,;Interpunkcia;,;Interpunkcia
detailne;Prislovka;detailne;Príslovka
zachytena;Pricastie - Sloveso;zachytena;Príslovka
v;Predlozka;v;Predložka
materialoch;Podstatne meno;materialoch;Podstatné meno
casopisu;Podstatne meno;casopisu;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
Sovetskaja;Citovy vyraz;Sovetskaja;Citový výraz
Archeologija;Citovy vyraz;Archeologija;Citový výraz
"""";Interpunkcia;"""";Interpunkcia
/;Interpunkcia;/;Interpunkcia
od;Predlozka;od;Predložka
roku;Podstatne meno;roku;Podstatné meno
1990;Cislica;1990;Interpunkcia
Rosijskaja;Citovy vyraz;Rosijskaja;Citový výraz
Archeologia;Citovy vyraz;Archeologia;Citový výraz
/;Interpunkcia;/;Interpunkcia
ho;Zameno;ho;Zámeno
dava;Sloveso;dava;Sloveso
k;Predlozka;k;Predložka
dispozicii;Podstatne meno;dispozicii;Podstatné meno
velke;Pridavne meno;velke;Prídavné meno
mnozstvo;Podstatne meno;mnozstvo;Podstatné meno
.;Interpunkcia;.;Interpunkcia
1;Cislica;"""";Interpunkcia
.;Interpunkcia;.;Interpunkcia
Miesto;Podstatne meno;Miesto;Podstatné meno
nalezu;Podstatne meno;nalezu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vzajomne;Pridavne meno;Vzajomne;Prídavné meno
porovnanie;Podstatne meno;porovnanie;Podstatné meno
takto;Zameno;takto;Zámeno
vytvorenych;Pricastie - Sloveso;vytvorenych;Prídavné meno
jednotiek;Podstatne meno;jednotiek;Podstatné meno
umozni;Sloveso;umozni;Citový výraz
plastickejsi;Pridavne meno;plastickejsi;Citový výraz
pohlad;Podstatne meno;pohlad;Citový výraz
na;Predlozka;na;Predložka
danu;Pricastie - Sloveso;danu;Prídavné meno
problematiku;Podstatne meno;problematiku;Podstatné meno
a;Spojka;a;Spojka
odhali;Sloveso;odhali;Sloveso
nove;Pridavne meno;nove;Podstatné meno
suvislosti;Podstatne meno;suvislosti;Podstatné meno
davno;Prislovka;davno;Príslovka
znamych;Pridavne meno;znamych;Prídavné meno
faktov;Podstatne meno;faktov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
2;Cislica;"""";Interpunkcia
.;Interpunkcia;.;Interpunkcia
Triedenie;Podstatne meno;Triedenie;Podstatné meno
kvalitativne;Pridavne meno;kvalitativne;Podstatné meno
,;Interpunkcia;,;Interpunkcia
podla;Predlozka;podla;Predložka
druhu;Podstatne meno;druhu;Podstatné meno
nalezu;Podstatne meno;nalezu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Specificke;Pridavne meno;Specificke;Prídavné meno
skupiny;Podstatne meno;skupiny;Podstatné meno
nalezov;Podstatne meno;nalezov;Podstatné meno
,;Interpunkcia;,;Interpunkcia
vyskytujucich;Pricastie - Sloveso;vyskytujucich;Príčastie - Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
vo;Predlozka;vo;Predložka
vacsom;Pridavne meno;vacsom;Prídavné meno
mnozstve;Podstatne meno;mnozstve;Podstatné meno
,;Interpunkcia;,;Interpunkcia
budu;Sloveso;budu;Neurčiteľný slovný druh
rozoberane;Pricastie - Sloveso;rozoberane;Príslovka
v;Predlozka;v;Predložka
osobitnch;Pridavne meno;osobitnch;Prídavné meno
kapitolach;Podstatne meno;kapitolach;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Pri;Predlozka;Pri;Predložka
specifikacii;Podstatne meno;specifikacii;Podstatné meno
tohoto;Zameno;tohoto;Zámeno
druhu;Podstatne meno;druhu;Podstatné meno
pramenneho;Pridavne meno;pramenneho;Prídavné meno
materialu;Podstatne meno;materialu;Podstatné meno
budem;Sloveso;budem;Sloveso
vychadzat;Sloveso;vychadzat;Sloveso
"""";Interpunkcia;"""";Interpunkcia
na;Predlozka;na;Predložka
rozdiel;Podstatne meno;rozdiel;Podstatné meno
od;Predlozka;od;Predložka
pramenov;Podstatne meno;pramenov;Podstatné meno
hmotnych;Pridavne meno;hmotnych;Prídavné meno
"""";Interpunkcia;"""";Interpunkcia
z;Predlozka;z;Predložka
hladiska;Podstatne meno;hladiska;Podstatné meno
casoveho;Pridavne meno;casoveho;Prídavné meno
,;Interpunkcia;,;Interpunkcia
ohraniceneho;Pricastie - Sloveso;ohraniceneho;Prídavné meno
11;Cislica;11;Interpunkcia
storocim;Podstatne meno;storocim;Príčastie - Sloveso
/;Interpunkcia;/;Interpunkcia
blizsie;Prislovka;blizsie;Podstatné meno
pozri;Sloveso;pozri;Sloveso
v;Predlozka;v;Predložka
kapitole;Podstatne meno;kapitole;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
Formulacia;Podstatne meno;Formulacia;Podstatné meno
problemu;Podstatne meno;problemu;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
/;Interpunkcia;/;Interpunkcia
.;Interpunkcia;.;Interpunkcia
Tento;Zameno;Tento;Zámeno
zdanlivo;Prislovka;zdanlivo;Príslovka
hypoteticko;Neurcitelny slovny druh;hypoteticko;Neurčiteľný slovný druh
"""";Interpunkcia;;
spekulativny;Pridavne meno;spekulativny;Prídavné meno
pristup;Podstatne meno;pristup;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
nahodneho;Pridavne meno;nahodneho;Prídavné meno
vyberu;Podstatne meno;vyberu;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
sa;Zvratne zameno;sa;Zvratné zámeno
bude;Sloveso;bude;Sloveso
opierat;Sloveso;opierat;Podstatné meno
o;Predlozka;o;Predložka
uz;Prislovka;uz;Neurčiteľný slovný druh
spominane;Pricastie - Sloveso;spominane;Príslovka
empiricke;Pridavne meno;empiricke;Prídavné meno
zazemie;Podstatne meno;zazemie;Podstatné meno
sumy;Podstatne meno;sumy;Podstatné meno
archeologickych;Pridavne meno;archeologickych;Prídavné meno
a;Spojka;a;Spojka
etnografickych;Pridavne meno;etnografickych;Prídavné meno
faktov;Podstatne meno;faktov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Formulacia;Podstatne meno;Formulacia;Podstatné meno
problemu;Podstatne meno;problemu;Podstatné meno
Pramenne;Pridavne meno;Pramenne;Citový výraz
materialy;Podstatne meno;materialy;Citový výraz
,;Interpunkcia;,;Interpunkcia
ktore;Zameno;ktore;Citový výraz
zachytavaju;Sloveso;zachytavaju;Citový výraz
11;Cislica;11;Interpunkcia
.;Interpunkcia;.;Interpunkcia
storocie;Podstatne meno;storocie;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
zmienuju;Sloveso;zmienuju;Sloveso
o;Predlozka;o;Predložka
prudkom;Pridavne meno;prudkom;Prídavné meno
nastupe;Podstatne meno;nastupe;Podstatné meno
novej;Pridavne meno;novej;Prídavné meno
ideologie;Podstatne meno;ideologie;Podstatné meno
do;Predlozka;do;Predložka
vsetkych;Zameno;vsetkych;Prídavné meno
oblasti;Podstatne meno;oblasti;Podstatné meno
zivota;Podstatne meno;zivota;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Pri;Predlozka;Pri;Predložka
tomto;Zameno;tomto;Zámeno
vyzdvihovani;Podstatne meno;vyzdvihovani;Podstatné meno
cirkvi;Podstatne meno;cirkvi;Podstatné meno
mozno;Prislovka;mozno;Neurčiteľný slovný druh
zretelne;Prislovka;zretelne;Neurčiteľný slovný druh
rozoznat;Sloveso;rozoznat;Neurčiteľný slovný druh
dve;Cislovka;dve;Číslovka
fazy;Podstatne meno;fazy;Podstatné meno
.;Interpunkcia;.;Interpunkcia
1;Cislica;1;Interpunkcia
.;Interpunkcia;.;Interpunkcia
2;Cislica;2;Interpunkcia
.;Interpunkcia;.;Interpunkcia
Politicky;Prislovka;Politicky;Príslovka
sa;Zvratne zameno;sa;Zvratné zámeno
Rus;Podstatne meno;Rus;Podstatné meno
rozdrobuje;Sloveso;rozdrobuje;Sloveso
,;Interpunkcia;,;Interpunkcia
cirkev;Podstatne meno;cirkev;Podstatné meno
,;Interpunkcia;,;Interpunkcia
nadalej;Prislovka;nadalej;Príslovka
sa;Zvratne zameno;sa;Zvratné zámeno
upevnujuca;Pricastie - Sloveso;upevnujuca;Príčastie - Sloveso
,;Interpunkcia;,;Interpunkcia
sluzi;Sloveso;sluzi;Častica
ako;Spojka;ako;Spojka
kladny;Pridavne meno;kladny;Prídavné meno
protipol;Podstatne meno;protipol;Podstatné meno
upadku;Podstatne meno;upadku;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nadej;Podstatne meno;Nadej;Podstatné meno
na;Predlozka;na;Predložka
jednotu;Podstatne meno;jednotu;Podstatné meno
je;Sloveso;je;Sloveso
prec;Prislovka;prec;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Rozvijaju;Sloveso;Rozvijaju;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
jednotlive;Pridavne meno;jednotlive;Podstatné meno
kniezatstva;Podstatne meno;kniezatstva;Podstatné meno
