Slovo;Slovný druh;Slovo2;Slovný druh2
novely;Podstatné meno;novely;Podstatné meno
ktoré;Zámeno;ktoré;Zámeno
vyšli;Sloveso;vyšli;Sloveso
v;Predložka;v;Predložka
albánčine;Podstatné meno;albánčine;Podstatné meno
Ale;Spojka;Ale;Spojka
šéf;Podstatné meno;šéf;Podstatné meno
na;Citoslovce;na;Predložka
nič;Podstatné meno;nič;Zámeno
Prišiel;Sloveso;Prišiel;Sloveso
na;Citoslovce;na;Predložka
to;Zámeno;to;Zámeno
niekto;Zámeno;niekto;Zámeno
iný;Prídavné meno;iný;Zámeno
Zelené;Prídavné meno;Zelené;Prídavné meno
oči;Podstatné meno;oči;Podstatné meno
Niet;Sloveso;Niet;Sloveso
pochýb;Podstatné meno;pochýb;Podstatné meno
že;Spojka;že;Spojka
mi;Zámeno;mi;Zámeno
ju;Zámeno;ju;Zámeno
poslala;Sloveso;poslala;Sloveso
do;Citoslovce;do;Predložka
cesty;Podstatné meno;cesty;Podstatné meno
prozreteľnosť;Podstatné meno;prozreteľnosť;Podstatné meno
Vtedy;Príslovka;Vtedy;Zámeno
som;Sloveso;som;Sloveso
si;Zámeno;si;Zvratné zámeno
dovolil;Sloveso;dovolil;Sloveso
poznamenať;Sloveso;poznamenať;Sloveso
že;Spojka;že;Spojka
aj;Citoslovce;aj;Spojka
ja;Zámeno;ja;Zámeno
si;Zámeno;si;Zvratné zámeno
pamätám;Sloveso;pamätám;Sloveso
jej;Zámeno;jej;Zámeno
tvár;Podstatné meno;tvár;Podstatné meno
Takto;Príslovka;Takto;Zámeno
som;Sloveso;som;Sloveso
sa;Zámeno;sa;Zvratné zámeno
vyjadril;Sloveso;vyjadril;Sloveso
a;Spojka;a;Spojka
jej;Zámeno;jej;Zámeno
tvár;Podstatné meno;tvár;Podstatné meno
pokryl;Sloveso;pokryl;Sloveso
ľahký;Prídavné meno;ľahký;Prídavné meno
rumenec;Podstatné meno;rumenec;Podstatné meno
Trvalo;Príslovka;Trvalo;Sloveso
to;Zámeno;to;Zámeno
až;Príslovka;až;Častica
do;Citoslovce;do;Predložka
Bol;Podstatné meno;Bol;Sloveso
som;Sloveso;som;Sloveso
rozjarený;Prídavné meno;rozjarený;Príčastie - Sloveso
od;Predložka;od;Predložka
šťastia;Podstatné meno;šťastia;Podstatné meno
ktoré;Zámeno;ktoré;Zámeno
vo;Predložka;vo;Predložka
mne;Zámeno;mne;Zámeno
vzbudzovalo;Sloveso;vzbudzovalo;Sloveso
obavy;Podstatné meno;obavy;Podstatné meno
Poviem;Sloveso;Poviem;Sloveso
jej;Zámeno;jej;Zámeno
že;Spojka;že;Spojka
autorom;Podstatné meno;autorom;Podstatné meno
tej;Zámeno;tej;Zámeno
pekne;Príslovka;pekne;Príslovka
poviedky;Podstatné meno;poviedky;Podstatné meno
som;Sloveso;som;Sloveso
ja;Zámeno;ja;Zámeno
som;Sloveso;som;Sloveso
dlho;Príslovka;dlho;Príslovka
More;Podstatné meno;More;Podstatné meno
postupne;Príslovka;postupne;Príslovka
zmizlo;Sloveso;zmizlo;Sloveso
a;Spojka;a;Spojka
ona;Zámeno;ona;Zámeno
sa;Zámeno;sa;Zvratné zámeno
otočila;Sloveso;otočila;Sloveso
ku;Predložka;ku;Predložka
mne;Zámeno;mne;Zámeno
Ten;Zámeno;Ten;Zámeno
názov;Podstatné meno;názov;Podstatné meno
si;Zámeno;si;Sloveso
prevzal;Sloveso;prevzal;Sloveso
z;Podstatné meno;z;Predložka
jednej;Číslovka;jednej;Číslovka
poviedky;Podstatné meno;poviedky;Podstatné meno
povedala;Sloveso;povedala;Sloveso
mi;Zámeno;mi;Zámeno
Jej;Zámeno;Jej;Zámeno
slová;Podstatné meno;slová;Podstatné meno
ma;Zámeno;ma;Zámeno
prekvapili;Sloveso;prekvapili;Sloveso
Mala;Príslovka;Mala;Sloveso
pravdu;Podstatné meno;pravdu;Podstatné meno
a;Spojka;a;Spojka
ja;Zámeno;ja;Zámeno
som;Sloveso;som;Sloveso
to;Zámeno;to;Zámeno
dobre;Príslovka;dobre;Príslovka
vedel;Sloveso;vedel;Sloveso
Veľmi;Príslovka;Veľmi;Príslovka
dobre;Príslovka;dobre;Príslovka
som;Sloveso;som;Sloveso
vedel;Sloveso;vedel;Sloveso
že;Spojka;že;Spojka
má;Sloveso;má;Sloveso
pravdu;Podstatné meno;pravdu;Podstatné meno
Keď;Spojka;Keď;Spojka
sa;Zámeno;sa;Zvratné zámeno
mi;Zámeno;mi;Zámeno
posmievala;Sloveso;posmievala;Sloveso
zmocňovala;Sloveso;zmocňovala;Sloveso
sa;Zámeno;sa;Zvratné zámeno
ma;Zámeno;ma;Zámeno
trpká;Prídavné meno;trpká;Prídavné meno
zlosť;Podstatné meno;zlosť;Podstatné meno
napriek;Príslovka;napriek;Predložka
tomu;Zámeno;tomu;Zámeno
medzi;Predložka;medzi;Predložka
nami;Zámeno;nami;Zámeno
k;Podstatné meno;k;Predložka
scénam;Podstatné meno;scénam;Podstatné meno
Potom;Spojka;Potom;Príslovka
sa;Zámeno;sa;Zvratné zámeno
mi;Zámeno;mi;Zámeno
Marga;Podstatné meno;Marga;Podstatné meno
postupne;Príslovka;postupne;Príslovka
prestala;Sloveso;prestala;Sloveso
posmievať;Sloveso;posmievať;Sloveso
Bez;Predložka;Bez;Predložka
akéhokoľvek;Zámeno;akéhokoľvek;Zámeno
podtextu;Podstatné meno;podtextu;Podstatné meno
Marga;Podstatné meno;Marga;Podstatné meno
odhalila;Sloveso;odhalila;Sloveso
jeho;Zámeno;jeho;Zámeno
prítomnosť;Podstatné meno;prítomnosť;Podstatné meno
s;Podstatné meno;s;Predložka
oneskorením;Podstatné meno;oneskorením;Podstatné meno
Ľutujem;Sloveso;Ľutujem;Sloveso
to;Zámeno;to;Zámeno
úprimne;Príslovka;úprimne;Príslovka
Ľúbil;Sloveso;Ľúbil;Sloveso
som;Sloveso;som;Sloveso
všetky;Zámeno;všetky;Zámeno
ženy;Podstatné meno;ženy;Podstatné meno
s;Podstatné meno;s;Predložka
ktorými;Zámeno;ktorými;Zámeno
som;Sloveso;som;Sloveso
mal;Skratka;mal;Sloveso
pomer;Podstatné meno;pomer;Podstatné meno
Ktorákoľvek;Zámeno;Ktorákoľvek;Zámeno
z;Podstatné meno;z;Predložka
nich;Zámeno;nich;Zámeno
sa;Zámeno;sa;Zvratné zámeno
mohla;Sloveso;mohla;Sloveso
stať;Podstatné meno;stať;Sloveso
mojou;Zámeno;mojou;Zámeno
manželkou;Podstatné meno;manželkou;Podstatné meno
Ale;Spojka;Ale;Častica
mojou;Zámeno;mojou;Zámeno
manželkou;Podstatné meno;manželkou;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
stala;Sloveso;stala;Sloveso
Marga;Podstatné meno;Marga;Podstatné meno
Tá;Zámeno;Tá;Zámeno
ktorá;Zámeno;ktorá;Zámeno
si;Zámeno;si;Zvratné zámeno
najviac;Číslovka;najviac;Číslovka
vytrpela;Sloveso;vytrpela;Sloveso
Tá;Zámeno;Tá;Zámeno
ktorú;Zámeno;ktorú;Zámeno
som;Sloveso;som;Sloveso
najviac;Číslovka;najviac;Číslovka
miloval;Sloveso;miloval;Sloveso
Ona;Zámeno;Ona;Zámeno
zatiaľ;Príslovka;zatiaľ;Zámeno
odišla;Sloveso;odišla;Sloveso
Sledoval;Sloveso;Sledoval;Sloveso
som;Sloveso;som;Sloveso
ju;Zámeno;ju;Zámeno
pohľadom;Podstatné meno;pohľadom;Podstatné meno
až;Príslovka;až;Spojka
kým;Spojka;kým;Spojka
sa;Zámeno;sa;Zvratné zámeno
v;Predložka;v;Predložka
dave;Podstatné meno;dave;Podstatné meno
V;Skratka;V;Predložka
takýchto;Zámeno;takýchto;Zámeno
podmienkach;Podstatné meno;podmienkach;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
moja;Zámeno;moja;Zámeno
modlitba;Podstatné meno;modlitba;Podstatné meno
mohla;Sloveso;mohla;Sloveso
len;Spojka;len;Častica
ťažko;Príslovka;ťažko;Príslovka
dostať;Sloveso;dostať;Sloveso
na;Citoslovce;na;Predložka
správne;Príslovka;správne;Prídavné meno
miesto;Podstatné meno;miesto;Podstatné meno
napriek;Príslovka;napriek;Predložka
tomu;Zámeno;tomu;Zámeno
som;Sloveso;som;Sloveso
to;Zámeno;to;Zámeno
skúsil;Sloveso;skúsil;Sloveso
V;Skratka;V;Predložka
ďalší;Prídavné meno;ďalší;Prídavné meno
pondelok;Podstatné meno;pondelok;Podstatné meno
som;Sloveso;som;Sloveso
nastúpil;Sloveso;nastúpil;Sloveso
do;Citoslovce;do;Predložka
posledného;Podstatné meno;posledného;Číslovka
vozňa;Podstatné meno;vozňa;Podstatné meno
Marga;Podstatné meno;Marga;Podstatné meno
mi;Zámeno;mi;Zámeno
povedala;Sloveso;povedala;Sloveso
že;Spojka;že;Spojka
uvažovala;Sloveso;uvažovala;Sloveso
rovnako;Príslovka;rovnako;Príslovka
Marga;Podstatné meno;Marga;Podstatné meno
odchádzala;Sloveso;odchádzala;Sloveso
strácala;Sloveso;strácala;Sloveso
sa;Zámeno;sa;Zvratné zámeno
v;Predložka;v;Predložka
dave;Podstatné meno;dave;Podstatné meno
autobus;Podstatné meno;autobus;Podstatné meno
ju;Zámeno;ju;Zámeno
viezol;Sloveso;viezol;Sloveso
do;Citoslovce;do;Predložka
ktorejsi;Zámeno;ktorejsi;Zámeno
dediny;Podstatné meno;dediny;Podstatné meno
v;Predložka;v;Predložka
nížine;Podstatné meno;nížine;Podstatné meno
V;Skratka;V;Predložka
ten;Zámeno;ten;Zámeno
deň;Podstatné meno;deň;Podstatné meno
mi;Zámeno;mi;Zámeno
povedala;Sloveso;povedala;Sloveso
že;Spojka;že;Spojka
sa;Zámeno;sa;Zvratné zámeno
podobáme;Sloveso;podobáme;Sloveso
na;Citoslovce;na;Predložka
provinčných;Prídavné meno;provinčných;Prídavné meno
hrdinov;Podstatné meno;hrdinov;Podstatné meno
som;Sloveso;som;Sloveso
jej;Zámeno;jej;Zámeno
nič;Podstatné meno;nič;Zámeno
to;Zámeno;to;Zámeno
moja;Zámeno;moja;Zámeno
myšlienka;Podstatné meno;myšlienka;Podstatné meno
Vlak;Podstatné meno;Vlak;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
šinul;Sloveso;šinul;Sloveso
svojou;Zámeno;svojou;Zámeno
slimačou;Prídavné meno;slimačou;Prídavné meno
pomalosťou;Podstatné meno;pomalosťou;Podstatné meno
Napriek;Príslovka;Napriek;Predložka
tomu;Zámeno;tomu;Zámeno
som;Sloveso;som;Sloveso
túžil;Sloveso;túžil;Sloveso
aby;Spojka;aby;Spojka
sme;Sloveso;sme;Sloveso
sa;Zámeno;sa;Zvratné zámeno
takto;Príslovka;takto;Zámeno
vliekli;Sloveso;vliekli;Sloveso
nekonečne;Príslovka;nekonečne;Príslovka
dlho;Príslovka;dlho;Príslovka
Keď;Spojka;Keď;Spojka
vyšla;Sloveso;vyšla;Sloveso
bola;Podstatné meno;bola;Sloveso
aj;Citoslovce;aj;Spojka
červená;Podstatné meno;červená;Prídavné meno
aj;Citoslovce;aj;Spojka
zarazená;Prídavné meno;zarazená;Príčastie - Sloveso
Bol;Podstatné meno;Bol;Sloveso
začiatok;Podstatné meno;začiatok;Podstatné meno
novembra;Podstatné meno;novembra;Podstatné meno
a;Spojka;a;Spojka
noci;Podstatné meno;noci;Podstatné meno
bývali;Sloveso;bývali;Sloveso
chladné;Prídavné meno;chladné;Prídavné meno
Marga;Podstatné meno;Marga;Podstatné meno
chcela;Sloveso;chcela;Sloveso
aby;Spojka;aby;Spojka
sme;Sloveso;sme;Sloveso
sa;Zámeno;sa;Zvratné zámeno
zaradili;Sloveso;zaradili;Sloveso
medzi;Predložka;medzi;Predložka
Potom;Spojka;Potom;Príslovka
sme;Sloveso;sme;Sloveso
išli;Sloveso;išli;Sloveso
na;Citoslovce;na;Predložka
večeru;Podstatné meno;večeru;Podstatné meno
do;Citoslovce;do;Predložka
hotelovej;Prídavné meno;hotelovej;Prídavné meno
reštaurácie;Podstatné meno;reštaurácie;Podstatné meno
Pili;Sloveso;Pili;Sloveso
sme;Sloveso;sme;Sloveso
víno;Podstatné meno;víno;Podstatné meno
Marga;Podstatné meno;Marga;Podstatné meno
vypila;Sloveso;vypila;Sloveso
trochu;Číslovka;trochu;Číslovka
viac;Prídavné meno;viac;Príslovka
Aj;Citoslovce;Aj;Častica
ja;Zámeno;ja;Zámeno
Keď;Spojka;Keď;Spojka
sme;Sloveso;sme;Sloveso
sa;Zámeno;sa;Zvratné zámeno
v;Predložka;v;Predložka
pološere;Podstatné meno;pološere;Podstatné meno
prechádzali;Sloveso;prechádzali;Sloveso
na;Citoslovce;na;Predložka
korze;Podstatné meno;korze;Podstatné meno
všimol;Sloveso;všimol;Sloveso
som;Sloveso;som;Sloveso
si;Zámeno;si;Zvratné zámeno
akúsi;Zámeno;akúsi;Zámeno
ženu;Podstatné meno;ženu;Podstatné meno
Marga;Podstatné meno;Marga;Podstatné meno
mi;Zámeno;mi;Zámeno
svoju;Zámeno;svoju;Zámeno
túžbu;Podstatné meno;túžbu;Podstatné meno
piť;Sloveso;piť;Sloveso
vysvetlila;Sloveso;vysvetlila;Sloveso
na;Citoslovce;na;Predložka
druhý;Číslovka;druhý;Číslovka
deň;Podstatné meno;deň;Podstatné meno
Pila;Sloveso;Pila;Sloveso
som;Sloveso;som;Sloveso
lebo;Spojka;lebo;Spojka
som;Sloveso;som;Sloveso
sa;Zámeno;sa;Zvratné zámeno
bála;Sloveso;bála;Sloveso
povedala;Sloveso;povedala;Sloveso
mi;Zámeno;mi;Zámeno
Ja;Zámeno;Ja;Zámeno
som;Sloveso;som;Sloveso
nijaký;Zámeno;nijaký;Zámeno
náznak;Podstatné meno;náznak;Podstatné meno
že;Spojka;že;Spojka
by;Spojka;by;Kondicionálová morféma
mala;Príslovka;mala;Sloveso
strach;Podstatné meno;strach;Podstatné meno
Nadvihol;Sloveso;Nadvihol;Sloveso
som;Sloveso;som;Sloveso
jej;Zámeno;jej;Zámeno
tvár;Podstatné meno;tvár;Podstatné meno
Toto;Zámeno;Toto;Zámeno
je;Sloveso;je;Sloveso
prvýkrát;Príslovka;prvýkrát;Číslovka
povedala;Sloveso;povedala;Sloveso
mi;Zámeno;mi;Zámeno
Jemne;Príslovka;Jemne;Príslovka
Na;Skratka;Na;Predložka
pery;Podstatné meno;pery;Podstatné meno
Na;Skratka;Na;Predložka
líce;Podstatné meno;líce;Podstatné meno
Pobozkal;Sloveso;Pobozkal;Sloveso
som;Sloveso;som;Sloveso
ju;Zámeno;ju;Zámeno
aj;Citoslovce;aj;Častica
na;Citoslovce;na;Predložka
oči;Podstatné meno;oči;Podstatné meno
Objal;Sloveso;Objal;Sloveso
som;Sloveso;som;Sloveso
ju;Zámeno;ju;Zámeno
Ležala;Sloveso;Ležala;Sloveso
ku;Predložka;ku;Predložka
mne;Zámeno;mne;Zámeno
chrbtom;Podstatné meno;chrbtom;Podstatné meno
Vtedy;Príslovka;Vtedy;Zámeno
som;Sloveso;som;Sloveso
ju;Zámeno;ju;Zámeno
otočil;Sloveso;otočil;Sloveso
k;Podstatné meno;k;Predložka
sebe;Zámeno;sebe;Zámeno
sa;Zámeno;sa;Zvratné zámeno
otvoriť;Sloveso;otvoriť;Sloveso
oči;Podstatné meno;oči;Podstatné meno
a;Spojka;a;Spojka
ja;Zámeno;ja;Zámeno
som;Sloveso;som;Sloveso
pochopil;Sloveso;pochopil;Sloveso
že;Spojka;že;Spojka
očakáva;Sloveso;očakáva;Sloveso
niečo;Zámeno;niečo;Zámeno
strašné;Prídavné meno;strašné;Prídavné meno
Pomaly;Príslovka;Pomaly;Príslovka
som;Sloveso;som;Sloveso
jej;Zámeno;jej;Zámeno
vyzliekol;Sloveso;vyzliekol;Sloveso
kombiné;Podstatné meno;kombiné;Podstatné meno
Zosobášili;Sloveso;Zosobášili;Sloveso
sme;Sloveso;sme;Sloveso
sa;Zámeno;sa;Zvratné zámeno
keď;Spojka;keď;Spojka
bola;Podstatné meno;bola;Sloveso
v;Predložka;v;Predložka
štvrtom;Číslovka;štvrtom;Číslovka
mesiaci;Podstatné meno;mesiaci;Podstatné meno
Nadlho;Príslovka;Nadlho;Príslovka
som;Sloveso;som;Sloveso
zanechal;Sloveso;zanechal;Sloveso
hlúposti;Podstatné meno;hlúposti;Podstatné meno
zo;Častice;zo;Predložka
zásuvky;Podstatné meno;zásuvky;Podstatné meno
Volala;Sloveso;Volala;Sloveso
sa;Zámeno;sa;Zvratné zámeno
Znepokojenia;Podstatné meno;Znepokojenia;Podstatné meno
Pri;Predložka;Pri;Predložka
príležitosti;Podstatné meno;príležitosti;Podstatné meno
svojho;Zámeno;svojho;Zámeno
odchodu;Podstatné meno;odchodu;Podstatné meno
a;Spojka;a;Spojka
ukončenia;Podstatné meno;ukončenia;Podstatné meno
zimného;Prídavné meno;zimného;Prídavné meno
obdobia;Podstatné meno;obdobia;Podstatné meno
som;Sloveso;som;Sloveso
vyhlásil;Sloveso;vyhlásil;Sloveso
že;Spojka;že;Spojka
zaplatím;Sloveso;zaplatím;Sloveso
koňak;Podstatné meno;koňak;Podstatné meno
všetkým;Zámeno;všetkým;Zámeno
ktorí;Zámeno;ktorí;Zámeno
budú;Sloveso;budú;Sloveso
od;Predložka;od;Predložka
dvanástej;Podstatné meno;dvanástej;Číslovka
až;Príslovka;až;Častica
do;Citoslovce;do;Predložka
tretej;Číslovka;tretej;Číslovka
poobede;Príslovka;poobede;Príslovka
v;Predložka;v;Predložka
kaviarenskej;Prídavné meno;kaviarenskej;Prídavné meno
časti;Podstatné meno;časti;Podstatné meno
obchodu;Podstatné meno;obchodu;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
tam;Príslovka;tam;Zámeno
veľa;Príslovka;veľa;Číslovka
ľudí;Podstatné meno;ľudí;Podstatné meno
Bolo;Sloveso;Bolo;Sloveso
chladno;Podstatné meno;chladno;Príslovka
navyše;Príslovka;navyše;Častica
pršalo;Sloveso;pršalo;Sloveso
dlho;Príslovka;dlho;Príslovka
a;Spojka;a;Spojka
predsedov;Prídavné meno;predsedov;Prídavné meno
príklad;Podstatné meno;príklad;Podstatné meno
nasledovali;Sloveso;nasledovali;Sloveso
súčasne;Príslovka;súčasne;Príslovka
aj;Citoslovce;aj;Spojka
veterinárny;Prídavné meno;veterinárny;Prídavné meno
technik;Podstatné meno;technik;Podstatné meno
Koňak;Podstatné meno;Koňak;Podstatné meno
im;Zámeno;im;Zámeno
udrel;Sloveso;udrel;Sloveso
do;Citoslovce;do;Predložka
hlavy;Podstatné meno;hlavy;Podstatné meno
V;Skratka;V;Predložka
poviedke;Podstatné meno;poviedke;Podstatné meno
s;Podstatné meno;s;Predložka
prevzatým;Prídavné meno;prevzatým;Príčastie - Sloveso
názvom;Podstatné meno;názvom;Podstatné meno
Prípad;Podstatné meno;Prípad;Podstatné meno
z;Podstatné meno;z;Predložka
praxe;Podstatné meno;praxe;Podstatné meno
som;Sloveso;som;Sloveso
mu;Zámeno;mu;Zámeno
dal;Sloveso;dal;Sloveso
meno;Podstatné meno;meno;Podstatné meno
Mohol;Sloveso;Mohol;Sloveso
sa;Zámeno;sa;Zvratné zámeno
volať;Sloveso;volať;Sloveso
akokoľvek;Zámeno;akokoľvek;Zámeno
však;Spojka;však;Spojka
Dal;Sloveso;Dal;Sloveso
som;Sloveso;som;Sloveso
mu;Zámeno;mu;Zámeno
takéto;Zámeno;takéto;Zámeno
meno;Podstatné meno;meno;Podstatné meno
keď;Spojka;keď;Spojka
som;Sloveso;som;Sloveso
s;Podstatné meno;s;Predložka
akousi;Zámeno;akousi;Zámeno
ľahkosťou;Podstatné meno;ľahkosťou;Podstatné meno
presvedčil;Sloveso;presvedčil;Sloveso
sám;Zámeno;sám;Zámeno
seba;Zámeno;seba;Zámeno
že;Spojka;že;Spojka
toto;Zámeno;toto;Zámeno
meno;Podstatné meno;meno;Podstatné meno
najlepšie;Prídavné meno;najlepšie;Príslovka
pristane;Sloveso;pristane;Sloveso
môjmu;Zámeno;môjmu;Zámeno
hrdinovi;Podstatné meno;hrdinovi;Podstatné meno
Dúfal;Sloveso;Dúfal;Sloveso
som;Sloveso;som;Sloveso
že;Spojka;že;Spojka
ju;Zámeno;ju;Zámeno
Ani;Spojka;Ani;Spojka
tú;Zámeno;tú;Zámeno
poviedku;Podstatné meno;poviedku;Podstatné meno
ani;Spojka;ani;Spojka
knihu;Podstatné meno;knihu;Podstatné meno
Znepokojenia;Podstatné meno;Znepokojenia;Podstatné meno
Ani;Spojka;Ani;Spojka
oslavný;Prídavné meno;oslavný;Prídavné meno
článok;Podstatné meno;článok;Podstatné meno
v;Predložka;v;Predložka
časopise;Podstatné meno;časopise;Podstatné meno
Október;Podstatné meno;Október;Podstatné meno
A;Spojka;A;Častica
takisto;Zámeno;takisto;Zámeno
dúfam;Sloveso;dúfam;Sloveso
že;Spojka;že;Spojka
neskôr;Príslovka;neskôr;Príslovka
ani;Spojka;ani;Spojka
film;Podstatné meno;film;Podstatné meno
Hmla;Podstatné meno;Hmla;Podstatné meno
Ústrednou;Prídavné meno;Ústrednou;Prídavné meno
postavou;Podstatné meno;postavou;Podstatné meno
poviedky;Podstatné meno;poviedky;Podstatné meno
aj;Citoslovce;aj;Spojka
filmu;Podstatné meno;filmu;Podstatné meno
bola;Podstatné meno;bola;Sloveso
dedinská;Prídavné meno;dedinská;Prídavné meno
učiteľka;Podstatné meno;učiteľka;Podstatné meno
Aby;Spojka;Aby;Spojka
som;Sloveso;som;Sloveso
mohol;Sloveso;mohol;Sloveso
stvoriť;Sloveso;stvoriť;Sloveso
mal;Skratka;mal;Sloveso
som;Sloveso;som;Sloveso
pred;Predložka;pred;Predložka
svojím;Zámeno;svojím;Zámeno
duševným;Prídavné meno;duševným;Prídavné meno
zrakom;Podstatné meno;zrakom;Podstatné meno
Tamojší;Prídavné meno;Tamojší;Prídavné meno
zdravotník;Podstatné meno;zdravotník;Podstatné meno
i;Spojka;i;Spojka
prišli;Sloveso;prišli;Sloveso
do;Citoslovce;do;Predložka
tej;Zámeno;tej;Zámeno
dediny;Podstatné meno;dediny;Podstatné meno
z;Podstatné meno;z;Predložka
mesta;Podstatné meno;mesta;Podstatné meno
Zdravotníkovi;Podstatné meno;Zdravotníkovi;Podstatné meno
som;Sloveso;som;Sloveso
dal;Sloveso;dal;Sloveso
meno;Podstatné meno;meno;Podstatné meno
a;Spojka;a;Spojka
črty;Podstatné meno;črty;Podstatné meno
ošetrovateľa;Podstatné meno;ošetrovateľa;Podstatné meno
Zaľúbil;Sloveso;Zaľúbil;Sloveso
sa;Zámeno;sa;Zvratné zámeno
do;Citoslovce;do;Predložka
Obliekal;Sloveso;Obliekal;Sloveso
sa;Zámeno;sa;Zvratné zámeno
čisto;Príslovka;čisto;Príslovka
nosil;Sloveso;nosil;Sloveso
košeľu;Podstatné meno;košeľu;Podstatné meno
s;Podstatné meno;s;Predložka
kravatou;Podstatné meno;kravatou;Podstatné meno
Napriek;Príslovka;Napriek;Predložka
všetkému;Zámeno;všetkému;Zámeno
tomuto;Zámeno;tomuto;Zámeno
človeku;Podstatné meno;človeku;Podstatné meno
pozornosť;Podstatné meno;pozornosť;Podstatné meno
Ale;Spojka;Ale;Spojka
ten;Zámeno;ten;Zámeno
namyslený;Prídavné meno;namyslený;Prídavné meno
chvastúň;Podstatné meno;chvastúň;Podstatné meno
nemá;Podstatné meno;nemá;Sloveso
nijaké;Zámeno;nijaké;Zámeno
sérum;Podstatné meno;sérum;Podstatné meno
proti;Príslovka;proti;Predložka
hadiemu;Prídavné meno;hadiemu;Prídavné meno
jedu;Podstatné meno;jedu;Podstatné meno
Ženu;Podstatné meno;Ženu;Podstatné meno
zachráni;Sloveso;zachráni;Sloveso
traktorista;Podstatné meno;traktorista;Podstatné meno
patrí;Sloveso;patrí;Sloveso
navždy;Príslovka;navždy;Príslovka
jemu;Zámeno;jemu;Zámeno
Epizóda;Podstatné meno;Epizóda;Podstatné meno
s;Podstatné meno;s;Predložka
ženou;Podstatné meno;ženou;Podstatné meno
je;Sloveso;je;Sloveso
pravdivá;Prídavné meno;pravdivá;Prídavné meno
Ostatné;Prídavné meno;Ostatné;Číslovka
okrem;Predložka;okrem;Predložka
jeho;Zámeno;jeho;Zámeno
nešťastnej;Prídavné meno;nešťastnej;Prídavné meno
lásky;Podstatné meno;lásky;Podstatné meno
k;Podstatné meno;k;Predložka
som;Sloveso;som;Sloveso
si;Zámeno;si;Zvratné zámeno
vymyslel;Sloveso;vymyslel;Sloveso
Zdalo;Sloveso;Zdalo;Sloveso
sa;Zámeno;sa;Zvratné zámeno
mi;Zámeno;mi;Zámeno
že;Spojka;že;Spojka
to;Zámeno;to;Zámeno
v;Predložka;v;Predložka
ňom;Zámeno;ňom;Zámeno
vrie;Sloveso;vrie;Sloveso
Tvár;Podstatné meno;Tvár;Podstatné meno
ktorú;Zámeno;ktorú;Zámeno
mal;Skratka;mal;Sloveso
obyčajne;Príslovka;obyčajne;Príslovka
bledú;Prídavné meno;bledú;Prídavné meno
mu;Zámeno;mu;Zámeno
sčervenela;Sloveso;sčervenela;Sloveso
Vždy;Príslovka;Vždy;Zámeno
som;Sloveso;som;Sloveso
mával;Sloveso;mával;Sloveso
zvláštny;Prídavné meno;zvláštny;Prídavné meno
pocit;Podstatné meno;pocit;Podstatné meno
že;Spojka;že;Spojka
ten;Zámeno;ten;Zámeno
človek;Podstatné meno;človek;Podstatné meno
ma;Zámeno;ma;Zámeno
A;Spojka;A;Spojka
jeho;Zámeno;jeho;Zámeno
želanie;Podstatné meno;želanie;Podstatné meno
zostať;Sloveso;zostať;Sloveso
v;Predložka;v;Predložka
ten;Zámeno;ten;Zámeno
deň;Podstatné meno;deň;Podstatné meno
so;Predložka;so;Predložka
mnou;Zámeno;mnou;Zámeno
ma;Zámeno;ma;Zámeno
dojalo;Sloveso;dojalo;Sloveso
Bol;Podstatné meno;Bol;Sloveso
som;Sloveso;som;Sloveso
na;Citoslovce;na;Predložka
prahu;Podstatné meno;prahu;Podstatné meno
hlbokej;Prídavné meno;hlbokej;Prídavné meno
opitosti;Podstatné meno;opitosti;Podstatné meno
Ďalej;Príslovka;Ďalej;Príslovka
sa;Zámeno;sa;Zvratné zámeno
