Slovo;Slovný druh;Slovo2;Slovný druh2
procesu;Podstatné meno;procesu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Okrem;Predložka;Okrem;Predložka
rekodifikácie;Podstatné meno;rekodifikácie;Podstatné meno
trestného;Prídavné meno;trestného;Prídavné meno
práva;Podstatné meno;práva;Podstatné meno
vláda;Podstatné meno;vláda;Podstatné meno
dopracuje;Sloveso;dopracuje;Sloveso
legislatívny;Prídavné meno;legislatívny;Prídavné meno
zámer;Podstatné meno;zámer;Podstatné meno
rekodifikácie;Podstatné meno;rekodifikácie;Podstatné meno
súkromného;Prídavné meno;súkromného;Prídavné meno
práva;Podstatné meno;práva;Podstatné meno
a;Spojka;a;Spojka
na;Predložka;na;Predložka
jeho;Zámeno;jeho;Zámeno
základe;Podstatné meno;základe;Podstatné meno
vypracuje;Sloveso;vypracuje;Sloveso
dlhodobý;Prídavné meno;dlhodobý;Prídavné meno
plán;Podstatné meno;plán;Podstatné meno
postupného;Prídavné meno;postupného;Prídavné meno
vypracovania;Podstatné meno;vypracovania;Podstatné meno
nových;Prídavné meno;nových;Prídavné meno
právnych;Prídavné meno;právnych;Prídavné meno
predpisov;Podstatné meno;predpisov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
B;Značky;B;Značky
.;Interpunkcia;.;Interpunkcia
Vnútorná;Prídavné meno;Vnútorná;Prídavné meno
bezpečnosť;Podstatné meno;bezpečnosť;Podstatné meno
a;Spojka;a;Spojka
verejná;Prídavné meno;verejná;Prídavné meno
správa;Podstatné meno;správa;Podstatné meno
Zároveň;Príslovka;Zároveň;Príslovka
bude;Sloveso;bude;Sloveso
vláda;Podstatné meno;vláda;Podstatné meno
zdôrazňovať;Sloveso;zdôrazňovať;Sloveso
a;Spojka;a;Spojka
vytvárať;Sloveso;vytvárať;Sloveso
podmienky;Podstatné meno;podmienky;Podstatné meno
na;Predložka;na;Predložka
zvyšovanie;Podstatné meno;zvyšovanie;Podstatné meno
vedomia;Podstatné meno;vedomia;Podstatné meno
zodpovednosti;Podstatné meno;zodpovednosti;Podstatné meno
občanov;Podstatné meno;občanov;Podstatné meno
za;Predložka;za;Predložka
vlastnú;Prídavné meno;vlastnú;Prídavné meno
a;Spojka;a;Spojka
všeobecnú;Prídavné meno;všeobecnú;Prídavné meno
bezpečnosť;Podstatné meno;bezpečnosť;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vnútorná;Prídavné meno;Vnútorná;Prídavné meno
bezpečnosť;Podstatné meno;bezpečnosť;Podstatné meno
Vytvorí;Sloveso;Vytvorí;Sloveso
potrebné;Prídavné meno;potrebné;Prídavné meno
podmienky;Podstatné meno;podmienky;Podstatné meno
pre;Predložka;pre;Predložka
realizáciu;Podstatné meno;realizáciu;Podstatné meno
tejto;Zámeno;tejto;Zámeno
koncepcie;Podstatné meno;koncepcie;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vytvorí;Sloveso;Vytvorí;Sloveso
mechanizmy;Podstatné meno;mechanizmy;Podstatné meno
na;Predložka;na;Predložka
získavanie;Podstatné meno;získavanie;Podstatné meno
a;Spojka;a;Spojka
vyhodnocovanie;Podstatné meno;vyhodnocovanie;Podstatné meno
informácií;Podstatné meno;informácií;Podstatné meno
a;Spojka;a;Spojka
odhaľovanie;Podstatné meno;odhaľovanie;Podstatné meno
týchto;Zámeno;týchto;Zámeno
prípadov;Podstatné meno;prípadov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Pôjde;Sloveso;Pôjde;Sloveso
najmä;Častica;najmä;Častica
o;Predložka;o;Predložka
precíznejšiu;Prídavné meno;precíznejšiu;Prídavné meno
personálnu;Prídavné meno;personálnu;Prídavné meno
prácu;Podstatné meno;prácu;Podstatné meno
,;Interpunkcia;,;Interpunkcia
efektívnejšie;Prídavné meno;efektívnejšie;Prídavné meno
využitie;Podstatné meno;využitie;Podstatné meno
ich;Zámeno;ich;Zámeno
vlastných;Prídavné meno;vlastných;Prídavné meno
kontrolných;Prídavné meno;kontrolných;Prídavné meno
a;Spojka;a;Spojka
inšpekčných;Prídavné meno;inšpekčných;Prídavné meno
mechanizmov;Podstatné meno;mechanizmov;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ale;Spojka;ale;Spojka
tiež;Častica;tiež;Častica
o;Predložka;o;Predložka
uplatňovanie;Podstatné meno;uplatňovanie;Podstatné meno
nových;Prídavné meno;nových;Prídavné meno
špecifických;Prídavné meno;špecifických;Prídavné meno
protikorupčných;Prídavné meno;protikorupčných;Prídavné meno
postupov;Podstatné meno;postupov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vláda;Podstatné meno;Vláda;Podstatné meno
pripraví;Sloveso;pripraví;Sloveso
aktualizáciu;Podstatné meno;aktualizáciu;Podstatné meno
národnej;Prídavné meno;národnej;Prídavné meno
stratégie;Podstatné meno;stratégie;Podstatné meno
prevencie;Podstatné meno;prevencie;Podstatné meno
kriminality;Podstatné meno;kriminality;Podstatné meno
a;Spojka;a;Spojka
vytvorí;Sloveso;vytvorí;Sloveso
legislatívne;Prídavné meno;legislatívne;Prídavné meno
podmienky;Podstatné meno;podmienky;Podstatné meno
na;Predložka;na;Predložka
jej;Zámeno;jej;Zámeno
realizáciu;Podstatné meno;realizáciu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Prijme;Sloveso;Prijme;Sloveso
systém;Podstatné meno;systém;Podstatné meno
finančnej;Prídavné meno;finančnej;Prídavné meno
podpory;Podstatné meno;podpory;Podstatné meno
preventívnych;Prídavné meno;preventívnych;Prídavné meno
projektov;Podstatné meno;projektov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Na;Predložka;Na;Predložka
zlepšenie;Podstatné meno;zlepšenie;Podstatné meno
komunikácie;Podstatné meno;komunikácie;Podstatné meno
s;Predložka;s;Predložka
verejnosťou;Podstatné meno;verejnosťou;Podstatné meno
sa;Zvratné zámeno;sa;Zvratné zámeno
zavedú;Sloveso;zavedú;Sloveso
pravidelné;Prídavné meno;pravidelné;Prídavné meno
stretnutia;Podstatné meno;stretnutia;Podstatné meno
funkcionárov;Podstatné meno;funkcionárov;Podstatné meno
polície;Podstatné meno;polície;Podstatné meno
s;Predložka;s;Predložka
občanmi;Podstatné meno;občanmi;Podstatné meno
.;Interpunkcia;.;Interpunkcia
V;Predložka;V;Predložka
Policajnom;Prídavné meno;Policajnom;Prídavné meno
zbore;Podstatné meno;zbore;Podstatné meno
sa;Zvratné zámeno;sa;Zvratné zámeno
zmení;Sloveso;zmení;Sloveso
systém;Podstatné meno;systém;Podstatné meno
hodnotenia;Podstatné meno;hodnotenia;Podstatné meno
práce;Podstatné meno;práce;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktorý;Zámeno;ktorý;Zámeno
bude;Sloveso;bude;Sloveso
akcentovať;Sloveso;akcentovať;Sloveso
mieru;Podstatné meno;mieru;Podstatné meno
spokojnosti;Podstatné meno;spokojnosti;Podstatné meno
občanov;Podstatné meno;občanov;Podstatné meno
s;Predložka;s;Predložka
činnosťou;Podstatné meno;činnosťou;Podstatné meno
polície;Podstatné meno;polície;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Osobitnú;Prídavné meno;Osobitnú;Prídavné meno
pozornosť;Podstatné meno;pozornosť;Podstatné meno
bude;Sloveso;bude;Sloveso
vláda;Podstatné meno;vláda;Podstatné meno
venovať;Sloveso;venovať;Sloveso
vytváraniu;Podstatné meno;vytváraniu;Podstatné meno
podmienok;Podstatné meno;podmienok;Podstatné meno
pre;Predložka;pre;Predložka
činnosť;Podstatné meno;činnosť;Podstatné meno
Hasičského;Prídavné meno;Hasičského;Prídavné meno
a;Spojka;a;Spojka
záchranného;Prídavné meno;záchranného;Prídavné meno
zboru;Podstatné meno;zboru;Podstatné meno
ako;Spojka;ako;Spojka
základnej;Prídavné meno;základnej;Prídavné meno
zložky;Podstatné meno;zložky;Podstatné meno
integrovaného;Príčastie - Sloveso;integrovaného;Príčastie - Sloveso
záchranného;Prídavné meno;záchranného;Prídavné meno
systému;Podstatné meno;systému;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Verejná;Prídavné meno;Verejná;Prídavné meno
správa;Podstatné meno;správa;Podstatné meno
Vláda;Podstatné meno;Vláda;Podstatné meno
zabezpečí;Sloveso;zabezpečí;Sloveso
uvedenie;Podstatné meno;uvedenie;Podstatné meno
nového;Prídavné meno;nového;Prídavné meno
registra;Podstatné meno;registra;Podstatné meno
obyvateľov;Podstatné meno;obyvateľov;Podstatné meno
do;Predložka;do;Predložka
prevádzky;Podstatné meno;prevádzky;Podstatné meno
.;Interpunkcia;.;Interpunkcia
C;Značky;C;Značky
.;Interpunkcia;.;Interpunkcia
Obrana;Podstatné meno;Obrana;Podstatné meno
štátu;Podstatné meno;štátu;Podstatné meno
Slovenská;Prídavné meno;Slovenská;Prídavné meno
republika;Podstatné meno;republika;Podstatné meno
sa;Zvratné zámeno;sa;Zvratné zámeno
nachádza;Sloveso;nachádza;Sloveso
v;Predložka;v;Predložka
tomto;Zámeno;tomto;Zámeno
globálnom;Prídavné meno;globálnom;Prídavné meno
bezpečnostnom;Prídavné meno;bezpečnostnom;Prídavné meno
prostredí;Podstatné meno;prostredí;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Kolektívna;Prídavné meno;Kolektívna;Prídavné meno
obrana;Podstatné meno;obrana;Podstatné meno
Vláda;Podstatné meno;Vláda;Podstatné meno
bude;Sloveso;bude;Sloveso
naďalej;Príslovka;naďalej;Príslovka
podporovať;Sloveso;podporovať;Sloveso
účasť;Podstatné meno;účasť;Podstatné meno
Ozbrojených;Príčastie - Sloveso;Ozbrojených;Príčastie - Sloveso
síl;Podstatné meno;síl;Podstatné meno
SR;Značky;SR;Značky
v;Predložka;v;Predložka
mierových;Prídavné meno;mierových;Prídavné meno
misiách;Podstatné meno;misiách;Podstatné meno
a;Spojka;a;Spojka
operáciách;Podstatné meno;operáciách;Podstatné meno
na;Predložka;na;Predložka
podporu;Podstatné meno;podporu;Podstatné meno
mieru;Podstatné meno;mieru;Podstatné meno
a;Spojka;a;Spojka
na;Predložka;na;Predložka
boji;Podstatné meno;boji;Podstatné meno
proti;Predložka;proti;Predložka
terorizmu;Podstatné meno;terorizmu;Podstatné meno
,;Interpunkcia;,;Interpunkcia
s;Predložka;s;Predložka
dôrazom;Podstatné meno;dôrazom;Podstatné meno
na;Predložka;na;Predložka
operácie;Podstatné meno;operácie;Podstatné meno
pod;Predložka;pod;Predložka
vedením;Podstatné meno;vedením;Podstatné meno
NATO;Značky;NATO;Značky
.;Interpunkcia;.;Interpunkcia
Vláda;Podstatné meno;Vláda;Podstatné meno
však;Častica;však;Častica
v;Predložka;v;Predložka
tejto;Zámeno;tejto;Zámeno
súvislosti;Podstatné meno;súvislosti;Podstatné meno
zastáva;Sloveso;zastáva;Sloveso
názor;Podstatné meno;názor;Podstatné meno
,;Interpunkcia;,;Interpunkcia
že;Spojka;že;Spojka
NATO;Značky;NATO;Značky
i;Častica;i;Častica
naďalej;Príslovka;naďalej;Príslovka
zostane;Sloveso;zostane;Sloveso
hlavnou;Prídavné meno;hlavnou;Prídavné meno
inštitúciou;Podstatné meno;inštitúciou;Podstatné meno
,;Interpunkcia;,;Interpunkcia
prostredníctvom;Predložka;prostredníctvom;Predložka
ktorej;Zámeno;ktorej;Zámeno
budú;Sloveso;budú;Sloveso
európski;Prídavné meno;európski;Prídavné meno
a;Spojka;a;Spojka
severoamerickí;Prídavné meno;severoamerickí;Prídavné meno
spojenci;Podstatné meno;spojenci;Podstatné meno
i;Častica;i;Častica
naďalej;Príslovka;naďalej;Príslovka
riešiť;Sloveso;riešiť;Sloveso
bezpečnostné;Prídavné meno;bezpečnostné;Prídavné meno
otázky;Podstatné meno;otázky;Podstatné meno
transatlantického;Prídavné meno;transatlantického;Prídavné meno
rozmeru;Podstatné meno;rozmeru;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Reforma;Podstatné meno;Reforma;Podstatné meno
ozbrojených;Príčastie - Sloveso;ozbrojených;Príčastie - Sloveso
síl;Podstatné meno;síl;Podstatné meno
Vláda;Podstatné meno;Vláda;Podstatné meno
bude;Sloveso;bude;Sloveso
presadzovať;Sloveso;presadzovať;Sloveso
takú;Zámeno;takú;Zámeno
reformu;Podstatné meno;reformu;Podstatné meno
Ozbrojených;Príčastie - Sloveso;Ozbrojených;Príčastie - Sloveso
síl;Podstatné meno;síl;Podstatné meno
Slovenskej;Prídavné meno;Slovenskej;Prídavné meno
republiky;Podstatné meno;republiky;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktorá;Zámeno;ktorá;Zámeno
bude;Sloveso;bude;Sloveso
najefektívnejšie;Príslovka;najefektívnejšie;Príslovka
zabezpečovať;Sloveso;zabezpečovať;Sloveso
ochranu;Podstatné meno;ochranu;Podstatné meno
pred;Predložka;pred;Predložka
možným;Prídavné meno;možným;Prídavné meno
ohrozením;Podstatné meno;ohrozením;Podstatné meno
nášho;Zámeno;nášho;Zámeno
štátu;Podstatné meno;štátu;Podstatné meno
a;Spojka;a;Spojka
jeho;Zámeno;jeho;Zámeno
občanov;Podstatné meno;občanov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vláda;Podstatné meno;Vláda;Podstatné meno
bude;Sloveso;bude;Sloveso
preto;Zámeno;preto;Zámeno
v;Predložka;v;Predložka
tomto;Zámeno;tomto;Zámeno
volebnom;Prídavné meno;volebnom;Prídavné meno
období;Podstatné meno;období;Podstatné meno
osobitne;Príslovka;osobitne;Príslovka
dbať;Sloveso;dbať;Sloveso
na;Predložka;na;Predložka
schopnosť;Podstatné meno;schopnosť;Podstatné meno
komunikácie;Podstatné meno;komunikácie;Podstatné meno
,;Interpunkcia;,;Interpunkcia
výcvik;Podstatné meno;výcvik;Podstatné meno
,;Interpunkcia;,;Interpunkcia
vyzbrojenie;Podstatné meno;vyzbrojenie;Podstatné meno
,;Interpunkcia;,;Interpunkcia
zabezpečenie;Podstatné meno;zabezpečenie;Podstatné meno
strategickej;Prídavné meno;strategickej;Prídavné meno
prepravy;Podstatné meno;prepravy;Podstatné meno
a;Spojka;a;Spojka
udržateľnosť;Podstatné meno;udržateľnosť;Podstatné meno
špeciálnych;Prídavné meno;špeciálnych;Prídavné meno
jednotiek;Podstatné meno;jednotiek;Podstatné meno
rýchlej;Prídavné meno;rýchlej;Prídavné meno
reakcie;Podstatné meno;reakcie;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vláda;Podstatné meno;Vláda;Podstatné meno
zabezpečí;Sloveso;zabezpečí;Sloveso
prepojenie;Podstatné meno;prepojenie;Podstatné meno
národného;Prídavné meno;národného;Prídavné meno
obranného;Prídavné meno;obranného;Prídavné meno
plánovania;Podstatné meno;plánovania;Podstatné meno
s;Predložka;s;Predložka
obranným;Prídavné meno;obranným;Prídavné meno
plánovaním;Podstatné meno;plánovaním;Podstatné meno
NATO;Značky;NATO;Značky
.;Interpunkcia;.;Interpunkcia
Do;Predložka;Do;Predložka
roku;Podstatné meno;roku;Podstatné meno
2006;Číslica;2006;Číslica
vláda;Podstatné meno;vláda;Podstatné meno
dokončí;Sloveso;dokončí;Sloveso
plnú;Prídavné meno;plnú;Prídavné meno
profesionalizáciu;Podstatné meno;profesionalizáciu;Podstatné meno
Ozbrojených;Príčastie - Sloveso;Ozbrojených;Príčastie - Sloveso
síl;Podstatné meno;síl;Podstatné meno
SR;Značky;SR;Značky
.;Interpunkcia;.;Interpunkcia
Jeho;Zámeno;Jeho;Zámeno
základnými;Prídavné meno;základnými;Prídavné meno
zložkami;Podstatné meno;zložkami;Podstatné meno
budú;Sloveso;budú;Sloveso
školy;Podstatné meno;školy;Podstatné meno
odborného;Prídavné meno;odborného;Prídavné meno
výcviku;Podstatné meno;výcviku;Podstatné meno
,;Interpunkcia;,;Interpunkcia
poddôstojnícka;Prídavné meno;poddôstojnícka;Prídavné meno
akadémia;Podstatné meno;akadémia;Podstatné meno
a;Spojka;a;Spojka
akadémia;Podstatné meno;akadémia;Podstatné meno
obrany;Podstatné meno;obrany;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vláda;Podstatné meno;Vláda;Podstatné meno
sa;Zvratné zámeno;sa;Zvratné zámeno
bude;Sloveso;bude;Sloveso
usilovať;Sloveso;usilovať;Sloveso
o;Predložka;o;Predložka
postupné;Prídavné meno;postupné;Prídavné meno
zapájanie;Podstatné meno;zapájanie;Podstatné meno
kapacít;Podstatné meno;kapacít;Podstatné meno
nášho;Zámeno;nášho;Zámeno
obranného;Prídavné meno;obranného;Prídavné meno
priemyslu;Podstatné meno;priemyslu;Podstatné meno
do;Predložka;do;Predložka
štruktúr;Podstatné meno;štruktúr;Podstatné meno
európskeho;Prídavné meno;európskeho;Prídavné meno
obranného;Prídavné meno;obranného;Prídavné meno
priemyslu;Podstatné meno;priemyslu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
V;Predložka;V;Predložka
procese;Podstatné meno;procese;Podstatné meno
obstarávania;Podstatné meno;obstarávania;Podstatné meno
bude;Sloveso;bude;Sloveso
vláda;Podstatné meno;vláda;Podstatné meno
dbať;Sloveso;dbať;Sloveso
na;Predložka;na;Predložka
transparentný;Prídavné meno;transparentný;Prídavné meno
systém;Podstatné meno;systém;Podstatné meno
nakladania;Podstatné meno;nakladania;Podstatné meno
s;Predložka;s;Predložka
majetkom;Podstatné meno;majetkom;Podstatné meno
štátu;Podstatné meno;štátu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vláda;Podstatné meno;Vláda;Podstatné meno
bude;Sloveso;bude;Sloveso
presadzovať;Sloveso;presadzovať;Sloveso
zásady;Podstatné meno;zásady;Podstatné meno
efektívneho;Prídavné meno;efektívneho;Prídavné meno
a;Spojka;a;Spojka
civilného;Prídavné meno;civilného;Prídavné meno
riadenia;Podstatné meno;riadenia;Podstatné meno
ozbrojených;Príčastie - Sloveso;ozbrojených;Príčastie - Sloveso
síl;Podstatné meno;síl;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Proces;Podstatné meno;Proces;Podstatné meno
optimalizácie;Podstatné meno;optimalizácie;Podstatné meno
a;Spojka;a;Spojka
scivilňovania;Podstatné meno;scivilňovania;Podstatné meno
štruktúr;Podstatné meno;štruktúr;Podstatné meno
rezortu;Podstatné meno;rezortu;Podstatné meno
ministerstva;Podstatné meno;ministerstva;Podstatné meno
bude;Sloveso;bude;Sloveso
pokračovať;Sloveso;pokračovať;Sloveso
.;Interpunkcia;.;Interpunkcia
D;Značky;D;Značky
.;Interpunkcia;.;Interpunkcia
Zahraničná;Prídavné meno;Zahraničná;Prídavné meno
politika;Podstatné meno;politika;Podstatné meno
Vláda;Podstatné meno;Vláda;Podstatné meno
bude;Sloveso;bude;Sloveso
venovať;Sloveso;venovať;Sloveso
pozornosť;Podstatné meno;pozornosť;Podstatné meno
aj;Častica;aj;Častica
ďalším;Prídavné meno;ďalším;Prídavné meno
súčastiam;Podstatné meno;súčastiam;Podstatné meno
slovenskej;Prídavné meno;slovenskej;Prídavné meno
zahraničnej;Prídavné meno;zahraničnej;Prídavné meno
politiky;Podstatné meno;politiky;Podstatné meno
,;Interpunkcia;,;Interpunkcia
medzi;Predložka;medzi;Predložka
ktoré;Zámeno;ktoré;Zámeno
patria;Sloveso;patria;Sloveso
